Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
3.740,Terrain,28010,None,True,246.0891:-0.004999995:414.6601:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466722:-0.2557576:0.0009171502:0.9667343,226.925:0.1115837:400.0205:0.002166701:0.4432552:-0.001071408:0.8963922,240.5247:0.1115837:410.562:0.007527198:0.4510884:-0.003804664:0.8924394,257.9121:0.1115837:401.5073:0.00307754:-0.357976:0.001179882:0.933725,244.207:0.1115837:388.6828:0.002236613:0.03615441:-8.091653E-05:0.9993438,245.0705:0.1115837:391.2257:0.002484494:0.02171726:-5.396929E-05:0.9997611,224.7857:0.1115837:400.783:0.002015643:0.4765422:-0.001092578:0.8791486,241.2263:0.1115839:409.5624:0.007680259:0.3717577:-0.003075748:0.9282929
3.785,Terrain,28010,None,True,246.0893:-0.004999995:414.6603:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466701:-0.2557485:0.0009171095:0.9667367,226.925:0.1115837:400.0205:0.002166674:0.4432534:-0.001071389:0.8963931,240.7306:0.1115837:410.7136:0.007816064:0.4510807:-0.003950601:0.8924403,257.9121:0.1115837:401.5073:0.003077539:-0.3579672:0.001179849:0.9337283,244.207:0.1115837:388.6828:0.002236588:0.03615782:-8.092327E-05:0.9993436,245.0705:0.1115837:391.2257:0.002484464:0.02172123:-5.39785E-05:0.999761,224.7857:0.1115837:400.783:0.00201562:0.4765401:-0.00109256:0.8791498,241.4028:0.1115839:409.7475:0.007969124:0.3717539:-0.003191403:0.9282916
3.829,Terrain,28010,None,True,246.0894:-0.004999995:414.6604:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466698:-0.255746:0.0009170994:0.9667374,226.925:0.1115837:400.0205:0.002166666:0.4432532:-0.001071385:0.8963932,240.8752:0.1115837:410.8202:0.008032748:0.4510787:-0.004060112:0.8924388,257.9121:0.1115837:401.5073:0.003077541:-0.3579649:0.001179841:0.9337292,244.207:0.1115837:388.6828:0.002236582:0.03615891:-8.092549E-05:0.9993436,245.0705:0.1115837:391.2257:0.002484457:0.02172247:-5.398145E-05:0.999761,224.7857:0.1115837:400.783:0.002015614:0.4765398:-0.001092556:0.8791499,241.5268:0.1115839:409.8775:0.00818557:0.3717536:-0.003278089:0.9282896
3.873,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466692:-0.2557443:0.0009170912:0.9667378,226.925:0.1115837:400.0205:0.002166661:0.4432527:-0.00107138:0.8963935,241.0167:0.1115837:410.9243:0.008256654:0.4510747:-0.00417325:0.8924382,257.9121:0.1115837:401.5073:0.003077539:-0.3579633:0.001179834:0.9337298,244.207:0.1115837:388.6828:0.002236577:0.03615941:-8.09264E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172306:-5.398277E-05:0.999761,224.7857:0.1115837:400.783:0.00201561:0.4765392:-0.001092552:0.8791503,241.6481:0.1115839:410.0046:0.008408935:0.37175:-0.00336751:0.9282887
3.918,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,241.158:0.1115837:411.0284:0.008493085:0.4510737:-0.004292754:0.892436,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,241.7692:0.1115839:410.1315:0.008644562:0.3717505:-0.003461885:0.928286
3.962,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,241.3789:0.1115837:411.1911:0.008891312:0.4510717:-0.004494033:0.8924321,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,241.9586:0.1115839:410.33:0.009040767:0.3717478:-0.00362054:0.9282827
4.007,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,241.5216:0.1115837:411.2962:0.009168929:0.4510699:-0.004634347:0.8924295,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,242.0809:0.1115839:410.4583:0.009316532:0.3717457:-0.003730963:0.9282804
4.052,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,241.6655:0.1115837:411.4022:0.009467083:0.4510682:-0.004785045:0.8924264,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,242.2042:0.1115839:410.5876:0.009612242:0.371743:-0.003849369:0.928278
4.096,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,241.8084:0.1115837:411.5074:0.009782908:0.4510665:-0.004944675:0.892423,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,242.3267:0.1115839:410.7159:0.009925017:0.371741:-0.003974616:0.9282749
4.139,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,241.9479:0.1115837:411.6101:0.01011238:0.4510632:-0.005111185:0.8924201,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,242.4464:0.1115839:410.8413:0.0102508:0.3717388:-0.004105069:0.9282717
4.184,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,242.1595:0.1115837:411.766:0.01065673:0.4510582:-0.00538629:0.8924147,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,242.6278:0.1115839:411.0316:0.01078786:0.3717378:-0.004320163:0.928265
4.227,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,242.3005:0.1115837:411.8698:0.01105295:0.4510574:-0.005586579:0.892409,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,242.7486:0.1115839:411.1582:0.01117782:0.3717354:-0.00447632:0.9282607
4.271,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,242.4437:0.1115837:411.9753:0.01148709:0.4510556:-0.005806029:0.8924031,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,242.8714:0.1115839:411.287:0.01160423:0.3717334:-0.004647085:0.9282554
4.315,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,242.5843:0.1115837:412.0789:0.01194754:0.4510506:-0.006038723:0.892398,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,242.9919:0.1115839:411.4133:0.0120555:0.3717315:-0.004827809:0.9282495
4.361,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,242.8126:0.1115837:412.2469:0.01277929:0.4510415:-0.006459061:0.8923881,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,243.1876:0.1115839:411.6184:0.01286795:0.3717253:-0.005153133:0.9282393
4.407,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,242.9532:0.1115837:412.3505:0.01335187:0.4510384:-0.006748485:0.8923792,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,243.3082:0.1115839:411.7448:0.01342532:0.3717224:-0.005376346:0.9282313
4.452,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,243.103:0.1115837:412.4608:0.01402098:0.4510346:-0.007086701:0.8923682,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,243.4366:0.1115839:411.8794:0.0140747:0.371719:-0.005636407:0.9282215
4.497,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,243.2385:0.1115837:412.5656:0.01469514:0.4515279:-0.007437762:0.892105,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,243.5575:0.1115839:412.0005:0.014733:0.3712171:-0.005890865:0.9284105
4.540,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,243.3789:0.1115837:412.6855:0.01548515:0.4533133:-0.007876761:0.8911819,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,243.6936:0.1115839:412.124:0.01551815:0.3694239:-0.006170175:0.9291109
4.585,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,243.5689:0.1115837:412.855:0.01671427:0.4569133:-0.008587495:0.8893127,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,243.8858:0.1115839:412.2908:0.01675699:0.3658019:-0.006587444:0.9305186
4.627,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,243.6989:0.1115837:412.9706:0.0176718:0.459667:-0.009149039:0.8878683,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,244.0147:0.1115839:412.4031:0.01770524:0.3630745:-0.00690055:0.9315663
4.672,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,243.8359:0.1115837:413.0924:0.01880641:0.4629459:-0.009825113:0.8861325,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,244.1518:0.1115839:412.5224:0.018837:0.359801:-0.00726575:0.9328107
4.721,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,244.0239:0.1115837:413.2647:0.02063378:0.468972:-0.01096004:0.8829039,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,244.3471:0.1115839:412.687:0.02069531:0.3537248:-0.007828615:0.9350878
4.782,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,244.1926:0.1115837:413.4178:0.02259315:0.4752466:-0.01220874:0.8794778,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,244.5167:0.1115839:412.8311:0.02263547:0.3475349:-0.008392343:0.9373562
4.825,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,244.3232:0.1115837:413.5344:0.02437263:0.4806421:-0.01336546:0.8764763,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,244.6489:0.1115839:412.9452:0.02442734:0.3421066:-0.008896778:0.9393014
4.869,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,244.4493:0.1115837:413.649:0.02637857:0.4871557:-0.0147234:0.8727925,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,244.7733:0.1115839:413.0501:0.02636815:0.3358141:-0.009404867:0.9415122
4.912,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,244.5146:0.1115837:413.728:0.02637857:0.4871557:-0.0147234:0.8727925,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,244.8951:0.1115839:413.1548:0.02754845:0.331974:-0.009699848:0.9428363
4.956,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,244.5101:0.1115837:413.7363:0.02637857:0.4871557:-0.0147234:0.8727925,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,244.8996:0.1115839:413.1465:0.02754845:0.331974:-0.009699848:0.9428363
4.999,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,244.5087:0.1115837:413.7388:0.02637857:0.4871557:-0.0147234:0.8727925,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,244.901:0.1115839:413.144:0.02754845:0.331974:-0.009699848:0.9428363
5.041,Terrain,28010,None,True,246.0894:-0.004999995:414.6605:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003466694:-0.255744:0.0009170902:0.9667379,226.925:0.1115837:400.0205:0.00216666:0.4432529:-0.00107138:0.8963934,244.5082:0.1115837:413.7397:0.02637857:0.4871557:-0.0147234:0.8727925,257.9121:0.1115837:401.5073:0.003077541:-0.357963:0.001179833:0.93373,244.207:0.1115837:388.6828:0.002236577:0.0361597:-8.092706E-05:0.9993435,245.0705:0.1115837:391.2257:0.00248445:0.02172339:-5.398358E-05:0.999761,224.7857:0.1115837:400.783:0.002015609:0.4765393:-0.001092552:0.8791502,244.9015:0.1115839:413.1431:0.02754845:0.331974:-0.009699848:0.9428363
5.084,Terrain,28010,None,True,246.1189:-0.004999995:414.6544:0:0.9512107:0:-0.308542,254.1274:0.1115837:400.5315:0.003471558:-0.2550695:0.0009157864:0.9669161,226.925:0.1115837:400.0205:0.002164381:0.4436738:-0.001071519:0.8961851,244.5081:0.1115837:413.7398:0.02637857:0.4871557:-0.0147234:0.8727925,257.9121:0.1115837:401.5073:0.003082351:-0.3574896:0.001179885:0.9339113,244.207:0.1115837:388.6828:0.00223686:0.03673219:-8.222047E-05:0.9993227,245.0705:0.1115837:391.2257:0.002484914:0.02235672:-5.556859E-05:0.999747,224.7857:0.1115837:400.783:0.002013458:0.4769043:-0.001092468:0.8789523,244.9016:0.1115839:413.143:0.02754845:0.331974:-0.009699848:0.9428363
5.137,Terrain,28010,None,True,246.2439:-0.004999995:414.6289:0:0.9776211:0:-0.2103734,254.1274:0.1115837:400.5315:0.003492239:-0.2521912:0.000910136:0.9676707,226.925:0.1115837:400.0205:0.002154744:0.4454501:-0.001072073:0.8953035,244.5081:0.1115837:413.7399:0.02637857:0.4871557:-0.0147234:0.8727925,257.9121:0.1115837:401.5073:0.003102864:-0.3554679:0.001180046:0.9346826,244.207:0.1115837:388.6828:0.002238026:0.03916081:-8.77104E-05:0.9992304,245.0705:0.1115837:391.2257:0.00248683:0.0250442:-6.230042E-05:0.9996833,224.7857:0.1115837:400.783:0.002004371:0.478444:-0.001092088:0.8781151,244.9016:0.1115839:413.143:0.02754845:0.331974:-0.009699848:0.9428363
5.179,Terrain,28010,None,True,246.43:-0.005000055:414.5909:0:0.9930335:0:-0.1178328,254.1274:0.1115837:400.5315:0.003523192:-0.2478459:0.000901337:0.9687927,226.925:0.1115837:400.0205:0.002140468:0.448069:-0.001072799:0.8939958,244.5081:0.1115837:413.7399:0.02321725:0.5452665:-0.01511043:0.8378049,257.9121:0.1115837:401.5073:0.003133775:-0.3524106:0.00118009:0.9358395,244.207:0.1115837:388.6828:0.002239642:0.04278202:-9.590445E-05:0.9990819,245.0705:0.1115837:391.2257:0.002489523:0.0290537:-7.236063E-05:0.9995748,224.7857:0.1115837:400.783:0.00199093:0.4807138:-0.001091453:0.8768746,244.9604:0.1115839:413.2034:0.0264515:0.3957358:-0.01140393:0.9179125
5.225,Terrain,28010,None,True,246.7684:-0.004999936:414.4902:0:0.9999793:0:-0.006433867,254.1274:0.1115837:400.5315:0.00358586:-0.2402097:0.000887345:0.970714,226.925:0.1115837:400.0205:0.002115778:0.4532168:-0.001075734:0.8913972,244.7227:0.1115837:413.8713:0.02187642:0.5957702:-0.01623699:0.8026928,257.9121:0.1115837:401.5073:0.003194879:-0.347265:0.001183105:0.9377608,244.207:0.1115837:388.6828:0.002244916:0.04944216:-0.0001111297:0.9987745,245.0705:0.1115837:391.2257:0.00249728:0.03641755:-9.100544E-05:0.9993336,224.7857:0.1115837:400.783:0.001967459:0.4852249:-0.001091806:0.8743865,245.1664:0.1115839:413.3361:0.02624369:0.4555732:-0.013438:0.8897099
5.271,Terrain,28010,None,True,247.0102:-0.004999995:414.389:0:0.9986286:0:0.05235329,254.1274:0.1115837:400.5315:0.003636986:-0.2350131:0.0008793748:0.971985,226.925:0.1115837:400.0205:0.002099185:0.45726:-0.001079322:0.8893299,244.8773:0.1115837:413.9457:0.02073451:0.6308493:-0.01686819:0.7754449,257.9121:0.1115837:401.5073:0.003243321:-0.3439972:0.001188217:0.9389644,244.207:0.1115837:388.6828:0.002250919:0.05428176:-0.0001223646:0.9985231,245.0705:0.1115837:391.2257:0.002505572:0.04175966:-0.0001047235:0.9991245,224.7857:0.1115837:400.783:0.001951477:0.4888089:-0.001093435:0.872388,245.2706:0.1115839:413.3709:0.02624369:0.4555732:-0.013438:0.8897099
5.313,Terrain,28010,None,True,247.2536:-0.005000055:414.2619:0:0.9949497:0:0.1003752,254.1274:0.1115837:400.5315:0.003694452:-0.2299943:0.000873116:0.9731846,226.925:0.1115837:400.0205:0.002083269:0.4616426:-0.001084169:0.8870629,245.0286:0.1115837:413.9973:0.01943162:0.663808:-0.01725713:0.7474513,257.9121:0.1115837:401.5073:0.003296608:-0.3410659:0.001196087:0.9400328,244.207:0.1115837:388.6828:0.002258902:0.05923756:-0.0001340476:0.9982414,245.0705:0.1115837:391.2257:0.00251632:0.04722433:-0.0001189646:0.9988812,224.7857:0.1115837:400.783:0.001935973:0.4927235:-0.001096206:0.8701831,245.3704:0.1115839:413.3908:0.02364297:0.5383793:-0.01511322:0.8422353
5.358,Terrain,28010,None,True,247.4942:-0.004999995:414.1133:0:0.9901574:0:0.1399584,254.1274:0.1115837:400.5315:0.003757406:-0.2252063:0.000868509:0.9743035,226.925:0.1115837:400.0205:0.002068162:0.4662582:-0.001090039:0.8846456,245.2062:0.1115837:414.0392:0.0182764:0.6953394:-0.01769389:0.7182312,257.9121:0.1115837:401.5073:0.003353964:-0.338497:0.00120654:0.9409608,244.207:0.1115837:388.6828:0.002268582:0.06423038:-0.0001460138:0.9979325,245.0705:0.1115837:391.2257:0.002529166:0.05272678:-0.000133541:0.9986058,224.7857:0.1115837:400.783:0.001921109:0.4968698:-0.001099927:0.8678223,245.5407:0.1115839:413.4382:0.02294216:0.5800261:-0.01634551:0.8141106
