Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
18.900,Terrain,28010,None,True,238.4801:-0.004999995:402.0787:0:0.4947624:0:0.8690283,254.1274:0.1115837:400.5315:0.002747345:-0.6714116:0.002489084:0.7410755,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.2687:0.1115837:404.9069:0.003805487:0.9794226:-0.01854968:0.2009297,257.9121:0.1115837:401.5073:0.002151166:-0.696633:0.002088832:0.7174214,244.207:0.1115837:388.6828:0.003723952:-0.2803562:0.001087661:0.9598882,245.0705:0.1115837:391.2257:0.003582253:-0.3697358:0.001425515:0.9291289,232.445:0.1115837:404.1082:0.005342541:0.8119805:-0.007433077:0.5836128,237.9984:0.1115839:404.5122:0.00229037:0.9949563:-0.02336691:0.0975233
18.947,Terrain,28010,None,True,238.3714:-0.004999995:402.4638:0:0.3872447:0:0.921977,254.1274:0.1115837:400.5315:0.002750042:-0.6626704:0.002433391:0.7489021,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.3479:0.1115837:404.6279:0.005329916:0.9754182:-0.02373766:0.2190147,257.9121:0.1115837:401.5073:0.002157706:-0.6896015:0.00205467:0.724183,244.207:0.1115837:388.6828:0.003723952:-0.2803562:0.001087661:0.9598882,245.0705:0.1115837:391.2257:0.003582253:-0.3697358:0.001425515:0.9291289,232.7272:0.1115837:404.017:0.006034261:0.7953603:-0.007919099:0.6060552,238.0938:0.1115839:404.2289:0.002537799:0.9964311:-0.03247269:0.07787288
18.995,Terrain,28010,None,True,238.2652:-0.004999995:402.7223:0:0.318981:0:0.9477611,254.1274:0.1115837:400.5315:0.002744496:-0.6569538:0.002391504:0.753922,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.3997:0.1115837:404.4612:0.006859027:0.973022:-0.02917492:0.2287576,257.9121:0.1115837:401.5073:0.002157598:-0.6849336:0.00202829:0.7285995,244.207:0.1115837:388.6828:0.003747221:-0.1988477:0.0007603151:0.980023,245.0705:0.1115837:391.2257:0.003582253:-0.3697358:0.001425515:0.9291289,232.9115:0.1115837:403.9682:0.006593154:0.783112:-0.008303729:0.6217903,238.1392:0.1115839:404.1294:0.002537799:0.9964311:-0.03247269:0.07787288
19.042,Terrain,28010,None,True,238.0721:-0.004999995:403.1077:0:0.2258481:0:0.9741625,254.1274:0.1115837:400.5315:0.002728229:-0.6486762:0.00232537:0.7610562,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.4174:0.1115837:404.3818:0.006859027:0.973022:-0.02917492:0.2287576,257.9121:0.1115837:401.5073:0.002152437:-0.6780811:0.001985801:0.7349813,244.207:0.1115837:388.6828:0.003643726:-0.1997114:0.0007426599:0.9798477,245.0705:0.1115837:391.2257:0.003582253:-0.3697358:0.001425515:0.9291289,233.1902:0.1115837:403.9074:0.007627342:0.7620682:-0.008978448:0.6473897,238.1646:0.1115839:404.1222:0.002537799:0.9964311:-0.03247269:0.07787288
19.094,Terrain,28010,None,True,237.9476:-0.004999995:403.3239:0:0.1790734:0:0.9838357,254.1274:0.1115837:400.5315:0.002715466:-0.6441748:0.00228697:0.7648701,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.4324:0.1115837:404.4107:0.01060135:0.9744698:-0.04711552:0.2192631,257.9121:0.1115837:401.5073:0.002147213:-0.6743054:0.001960706:0.7384468,244.207:0.1115837:388.6828:0.00358636:-0.2006326:0.0007344802:0.9796597,245.0705:0.1115837:391.2257:0.003582253:-0.3697358:0.001425515:0.9291289,233.3967:0.1115837:403.8764:0.00842989:0.7484505:-0.009515386:0.6630688,238.1827:0.1115839:404.179:-0.008735899:0.9888971:-0.06471939:-0.1334825
19.146,Terrain,28010,None,True,237.8398:-0.005000055:403.4247:0:0.1095033:0:0.9939864,254.1274:0.1115837:400.5315:0.002700732:-0.642299:0.002263274:0.7664461,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.4538:0.1115837:404.5336:0.01060135:0.9744698:-0.04711552:0.2192631,257.9121:0.1115837:401.5073:0.002139162:-0.6726434:0.001944552:0.7399612,244.207:0.1115837:388.6828:0.003554805:-0.2024468:0.000734881:0.9792866,245.0705:0.1115837:391.2257:0.003582253:-0.3697358:0.001425515:0.9291289,233.6749:0.1115837:403.8437:0.009338482:0.7415791:-0.01032504:0.6707211,238.2903:0.1115839:404.2795:-0.01085929:0.9822594:-0.06016813:-0.1772806
19.197,Terrain,28010,None,True,237.7635:-0.005000174:403.5146:0:0.06291613:0:0.9980188,254.1274:0.1115837:400.5315:0.002691034:-0.6405649:0.002244811:0.7678961,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.4167:0.1115837:404.5881:0.01060135:0.9744698:-0.04711552:0.2192631,257.9121:0.1115837:401.5073:0.002134146:-0.6711388:0.001932089:0.7413262,244.207:0.1115837:388.6828:0.003529222:-0.2034886:0.0007335081:0.9790707,245.0705:0.1115837:391.2257:0.003582253:-0.3697358:0.001425515:0.9291289,233.8928:0.1115837:403.8229:0.01018177:0.7345558:-0.01102487:0.6783823,238.3235:0.1115839:404.3557:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.244,Terrain,28010,None,True,237.6091:-0.004999936:403.689:0:-0.008896638:0:0.9999604,254.1274:0.1115837:400.5315:0.002671103:-0.6372745:0.002208878:0.7706292,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.3785:0.1115837:404.6408:0.01060135:0.9744698:-0.04711552:0.2192631,257.9121:0.1115837:401.5073:0.002123627:-0.6682618:0.001907647:0.7439207,244.207:0.1115837:388.6828:0.003479909:-0.2056406:0.0007312437:0.9786211,245.0705:0.1115837:391.2257:0.003582253:-0.3697358:0.001425515:0.9291289,234.1834:0.1115837:403.8024:0.01181971:0.7186052:-0.01221745:0.6952105,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.330,Terrain,28010,None,True,237.334:-0.004999995:403.7982:0:-0.1285763:0:0.9916996,254.1274:0.1115837:400.5315:0.002629226:-0.6360229:0.002167071:0.7716627,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.3185:0.1115837:404.7639:0.003323059:0.9966037:-0.06391975:0.05181143,257.9121:0.1115837:401.5073:0.002097953:-0.6668394:0.001877355:0.7451962,244.207:0.1115837:388.6828:0.00343091:-0.2117635:0.000743406:0.9773147,245.0705:0.1115837:391.2257:0.003582253:-0.3697358:0.001425515:0.9291289,234.5551:0.1115837:403.7901:0.01484448:0.7059258:-0.01480151:0.7079756,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.376,Terrain,28010,None,True,237.2121:-0.005000174:403.8224:0:-0.189283:0:0.9819226,254.1274:0.1115837:400.5315:0.002610305:-0.6360108:0.002151407:0.7716728,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.3126:0.1115837:404.7755:0.003323059:0.9966037:-0.06391975:0.05181143,257.9121:0.1115837:401.5073:0.002085962:-0.6666492:0.001865667:0.7453663,244.207:0.1115837:388.6828:0.003413678:-0.214719:0.0007504905:0.9766697,245.0705:0.1115837:391.2257:0.003582253:-0.3697358:0.001425515:0.9291289,234.9891:0.1115837:403.7918:0.01864742:0.7019863:-0.01839268:0.7117087,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.435,Terrain,28010,None,True,236.9738:-0.005000114:403.8717:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002574129:-0.6359482:0.00212124:0.7717245,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1642:0.1115837:404.8846:-0.005711271:0.9932772:-0.05611912:-0.1010863,257.9121:0.1115837:401.5073:0.002062954:-0.666252:0.001843111:0.7457215,244.207:0.1115837:388.6828:0.003379705:-0.2203959:0.0007636556:0.9754044,245.0705:0.1115837:391.2257:0.003725601:-0.2809143:0.001090494:0.959725,235.2358:0.1115837:403.797:0.02182757:0.6961613:-0.02118607:0.7172407,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.477,Terrain,28010,None,True,236.844:-0.005000055:403.8994:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002554864:-0.6358955:0.002105071:0.7717681,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1642:0.1115837:404.8846:-0.007244378:0.9900993:-0.05577045:-0.1286103,257.9121:0.1115837:401.5073:0.002050657:-0.6660235:0.001830995:0.7459257,244.207:0.1115837:388.6828:0.003361085:-0.2234331:0.00077046:0.9747132,245.0705:0.1115837:391.2257:0.003699099:-0.283911:0.001095294:0.9588429,235.2358:0.1115837:403.797:0.02182757:0.6961613:-0.02118607:0.7172407,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.519,Terrain,28010,None,True,236.7675:-0.005000055:403.9158:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002543652:-0.6358644:0.002095661:0.7717937,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1642:0.1115837:404.8846:-0.007244378:0.9900993:-0.05577045:-0.1286103,257.9121:0.1115837:401.5073:0.002043482:-0.6658899:0.001823931:0.746045,244.207:0.1115837:388.6828:0.003350134:-0.2252073:0.0007743724:0.9743048,245.0705:0.1115837:391.2257:0.003683575:-0.2856573:0.001098:0.9583241,235.2358:0.1115837:403.797:0.02182757:0.6961613:-0.02118607:0.7172407,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.562,Terrain,28010,None,True,236.7128:-0.005000055:403.9275:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002535692:-0.635842:0.002088979:0.7718123,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1642:0.1115837:404.8846:-0.007244378:0.9900993:-0.05577045:-0.1286103,257.9121:0.1115837:401.5073:0.002038381:-0.6657946:0.00181891:0.74613,244.207:0.1115837:388.6828:0.003342306:-0.2264697:0.0007771268:0.9740122,245.0705:0.1115837:391.2257:0.003672509:-0.2868978:0.001099881:0.9579535,235.2358:0.1115837:403.797:0.02182757:0.6961613:-0.02118607:0.7172407,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.603,Terrain,28010,None,True,236.7001:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533853:-0.6358375:0.002087439:0.771816,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1696:0.1115837:404.8979:-0.01216596:0.973523:-0.05336521:-0.2219395,257.9121:0.1115837:401.5073:0.002037202:-0.6657732:0.001817752:0.7461492,244.207:0.1115837:388.6828:0.003340499:-0.2267618:0.0007777627:0.9739442,245.0705:0.1115837:391.2257:0.003669954:-0.2871848:0.001100314:0.9578676,235.2358:0.1115837:403.797:0.02182757:0.6961613:-0.02118607:0.7172407,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.643,Terrain,28010,None,True,236.6967:-0.005000055:403.9309:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533362:-0.6358366:0.002087029:0.7718167,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1696:0.1115837:404.8979:-0.01216596:0.973523:-0.05336521:-0.2219395,257.9121:0.1115837:401.5073:0.002036886:-0.6657677:0.001817444:0.7461541,244.207:0.1115837:388.6828:0.003340018:-0.22684:0.0007779334:0.973926,245.0705:0.1115837:391.2257:0.003669276:-0.2872617:0.001100432:0.9578445,235.2358:0.1115837:403.797:0.02182757:0.6961613:-0.02118607:0.7172407,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.685,Terrain,28010,None,True,236.6972:-0.005000055:403.9308:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533441:-0.6358369:0.002087097:0.7718165,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1696:0.1115837:404.8979:-0.01216596:0.973523:-0.05336521:-0.2219395,257.9121:0.1115837:401.5073:0.002036937:-0.6657687:0.001817494:0.7461532,244.207:0.1115837:388.6828:0.003340097:-0.2268274:0.0007779064:0.9739289,245.0705:0.1115837:391.2257:0.003669387:-0.2872494:0.001100414:0.9578482,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.726,Terrain,28010,None,True,236.6983:-0.005000055:403.9306:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533593:-0.6358364:0.002087219:0.7718168,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1696:0.1115837:404.8979:-0.01216596:0.973523:-0.05336521:-0.2219395,257.9121:0.1115837:401.5073:0.002037035:-0.6657698:0.001817586:0.7461522,244.207:0.1115837:388.6828:0.003340239:-0.226803:0.0007778514:0.9739346,245.0705:0.1115837:391.2257:0.00366959:-0.2872253:0.001100374:0.9578554,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.770,Terrain,28010,None,True,236.699:-0.005000055:403.9304:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533704:-0.6358366:0.002087311:0.7718167,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1696:0.1115837:404.8979:-0.01216596:0.973523:-0.05336521:-0.2219395,257.9121:0.1115837:401.5073:0.002037106:-0.6657709:0.001817656:0.7461512,244.207:0.1115837:388.6828:0.003340346:-0.2267854:0.0007778124:0.9739388,245.0705:0.1115837:391.2257:0.003669742:-0.2872079:0.001100346:0.9578606,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.811,Terrain,28010,None,True,236.6995:-0.005000055:403.9303:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533769:-0.6358373:0.002087369:0.7718163,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1696:0.1115837:404.8979:-0.01216596:0.973523:-0.05336521:-0.2219395,257.9121:0.1115837:401.5073:0.002037148:-0.6657721:0.001817699:0.7461501,244.207:0.1115837:388.6828:0.003340416:-0.2267752:0.0007777918:0.9739411,245.0705:0.1115837:391.2257:0.003669839:-0.287198:0.001100334:0.9578636,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.852,Terrain,28010,None,True,236.6998:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533809:-0.6358374:0.002087402:0.7718161,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1696:0.1115837:404.8979:-0.01216596:0.973523:-0.05336521:-0.2219395,257.9121:0.1115837:401.5073:0.002037173:-0.6657727:0.001817724:0.7461497,244.207:0.1115837:388.6828:0.003340455:-0.2267689:0.0007777782:0.9739426,245.0705:0.1115837:391.2257:0.003669894:-0.2871918:0.001100325:0.9578655,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.893,Terrain,28010,None,True,236.6999:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533829:-0.6358376:0.002087419:0.771816,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1839:0.1115837:404.911:-0.01205729:0.9724768:-0.05168224:-0.2268756,257.9121:0.1115837:401.5073:0.002037186:-0.6657729:0.001817737:0.7461494,244.207:0.1115837:388.6828:0.003340475:-0.2267657:0.0007777715:0.9739433,245.0705:0.1115837:391.2257:0.003669922:-0.2871887:0.001100321:0.9578664,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.934,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.00253384:-0.6358371:0.002087427:0.7718163,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01205729:0.9724768:-0.05168224:-0.2268756,257.9121:0.1115837:401.5073:0.002037194:-0.6657728:0.001817743:0.7461496,244.207:0.1115837:388.6828:0.003340483:-0.2267637:0.0007777662:0.9739438,245.0705:0.1115837:391.2257:0.003669935:-0.2871867:0.001100316:0.957867,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
19.975,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01205729:0.9724768:-0.05168224:-0.2268756,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.017,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01205729:0.9724768:-0.05168224:-0.2268756,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.059,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01205729:0.9724768:-0.05168224:-0.2268756,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.102,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01205729:0.9724768:-0.05168224:-0.2268756,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.147,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01205729:0.9724768:-0.05168224:-0.2268756,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.188,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01181203:0.972595:-0.05069785:-0.2266037,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.230,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01181203:0.972595:-0.05069785:-0.2266037,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.271,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01181203:0.972595:-0.05069785:-0.2266037,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.313,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01181203:0.972595:-0.05069785:-0.2266037,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.355,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01181203:0.972595:-0.05069785:-0.2266037,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.398,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01181203:0.972595:-0.05069785:-0.2266037,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.439,Terrain,28010,None,True,236.7:-0.005000055:403.9302:0:-0.2668462:0:0.9637392,254.1274:0.1115837:400.5315:0.002533847:-0.635837:0.002087431:0.7718164,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01181203:0.972595:-0.05069785:-0.2266037,257.9121:0.1115837:401.5073:0.002037198:-0.6657727:0.001817746:0.7461497,244.207:0.1115837:388.6828:0.003340489:-0.2267626:0.0007777633:0.9739441,245.0705:0.1115837:391.2257:0.003669942:-0.2871855:0.001100313:0.9578673,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.485,Terrain,28010,None,True,236.5451:-0.005000055:403.959:0:-0.3129363:0:0.9497741,254.1274:0.1115837:400.5315:0.002511473:-0.6358669:0.002069162:0.7717919,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.1929:0.1115837:404.9306:-0.01441398:0.955891:-0.04759619:-0.289481,257.9121:0.1115837:401.5073:0.002022767:-0.6655813:0.001803938:0.7463204,244.207:0.1115837:388.6828:0.003319085:-0.2303601:0.000785721:0.9730995,245.0705:0.1115837:391.2257:0.003639589:-0.2907327:0.001105927:0.9567968,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
20.531,Terrain,28010,None,True,236.3584:-0.004999995:403.9937:0:-0.3533765:0:0.9354812,254.1274:0.1115837:400.5315:0.002485035:-0.6359019:0.002047569:0.7717632,226.925:0.1115837:400.0205:0.003183562:-0.5651387:0.002180827:0.8249869,237.2579:0.1115837:404.9704:-0.01441398:0.955891:-0.04759619:-0.289481,257.9121:0.1115837:401.5073:0.002005649:-0.665354:0.001787575:0.7465232,244.207:0.1115837:388.6828:0.003293355:-0.2346371:0.0007949405:0.9720771,245.0705:0.1115837:391.2257:0.003603343:-0.2949336:0.00111223:0.9555103,235.2358:0.1115837:403.797:0.02926949:0.673576:-0.02671241:0.738055,238.3728:0.1115839:404.5116:-0.01584843:0.9621621:-0.05734716:-0.2659027
