Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
.501,Terrain,45398,None,True,248.2594:-0.005000114:423.1468:0:0.9794133:0:-0.2018654,251.8535:0.08712769:399.5573:0.001924928:-0.07552695:0.0001458007:0.9971419,240.2394:0.08712769:378.4684:0.001010789:0.08868995:-9.000152E-05:0.9960588,245.6181:0.08712769:407.8893:0.002963884:0.08560335:-0.0002546543:0.9963248,235.5269:0.08712769:392.6381:0.001366243:0.1963974:-0.0002736565:0.9805234,246.5558:0.08712769:378.4684:0.001030072:0.01905487:-1.963145E-05:0.9998179,254.9346:0.08712769:386.67:0.001237113:-0.09037396:0.0001122623:0.9959071,231.7596:0.08712769:409.3763:0.001941347:0.423819:-0.0009084019:0.9057444,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001084138:0.4861574:-0.0006031349:0.8738704,240.4482:0.08712769:409.3763:0.002813263:0.2551379:-0.0007423413:0.9669003,251.1217:0.08712769:391.398:0.001443563:-0.0449402:6.493965E-05:0.9989886,224.8722:0.08712769:397.123:0.001229318:0.3579243:-0.0004712212:0.9337497
.550,Terrain,45398,None,True,247.9366:-0.005000234:423.0736:0:0.9609963:0:-0.2765613,251.8535:0.08712769:399.5573:0.001925611:-0.08242848:0.0001592675:0.9965951,240.2394:0.08712769:378.4684:0.001013948:0.0853367:-8.684384E-05:0.9963517,245.6181:0.08712769:407.8893:0.002990255:0.07569022:-0.0002269852:0.9971269,235.5269:0.08712769:392.6381:0.001375293:0.1923738:-0.0002696065:0.9813207,246.5558:0.08712769:378.4684:0.001032084:0.01547328:-1.597163E-05:0.9998798,254.9346:0.08712769:386.67:0.001237018:-0.09481467:0.0001178183:0.9954942,231.7596:0.08712769:409.3763:0.001971551:0.4205995:-0.0009140137:0.9072438,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001094237:0.4848758:-0.0006066545:0.8745821,240.4482:0.08712769:409.3763:0.002858908:0.2475553:-0.000730478:0.9688693,251.1217:0.08712769:391.398:0.001445127:-0.05008616:7.247189E-05:0.9987439,224.8722:0.08712769:397.123:0.00124017:0.3553533:-0.0004714709:0.9347312
.601,Terrain,45398,None,True,247.6885:-0.004999995:423.0133:0:0.9482571:0:-0.3175034,251.8535:0.08712769:399.5573:0.001926124:-0.08775411:0.0001696802:0.9961403,240.2394:0.08712769:378.4684:0.001016435:0.08275217:-8.440168E-05:0.9965697,245.6181:0.08712769:407.8893:0.003010568:0.06797329:-0.0002051136:0.9976826,235.5269:0.08712769:392.6381:0.001382394:0.1892683:-0.0002664599:0.9819244,246.5558:0.08712769:378.4684:0.001033678:0.01271143:-1.314059E-05:0.9999187,254.9346:0.08712769:386.67:0.001236983:-0.09823977:0.0001221117:0.995162,231.7596:0.08712769:409.3763:0.001995493:0.4181238:-0.0009185103:0.9083874,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001102153:0.4839146:-0.000609461:0.8751144,240.4482:0.08712769:409.3763:0.002894976:0.241626:-0.0007208643:0.9703649,251.1217:0.08712769:391.398:0.001446373:-0.05405739:7.830173E-05:0.9985368,224.8722:0.08712769:397.123:0.001248695:0.3533826:-0.0004717022:0.935478
.650,Terrain,45398,None,True,247.2925:-0.005000114:422.902:0:0.9312508:0:-0.3643791,251.8535:0.08712769:399.5573:0.001927579:-0.09632409:0.0001865401:0.9953482,240.2394:0.08712769:378.4684:0.0010207:0.07862856:-8.050547E-05:0.9969035,245.6181:0.08712769:407.8893:0.003044678:0.05550808:-0.000169266:0.9984536,235.5269:0.08712769:392.6381:0.001394327:0.1843324:-0.000261501:0.9828629,246.5558:0.08712769:378.4684:0.00103651:0.008288971:-8.591905E-06:0.9999651,254.9346:0.08712769:386.67:0.001237275:-0.1037501:0.0001290639:0.9946026,231.7596:0.08712769:409.3763:0.002035499:0.4143057:-0.0009265861:0.9101351,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001115159:0.4825083:-0.0006143159:0.8758906,240.4482:0.08712769:409.3763:0.002955737:0.2320895:-0.0007052561:0.9726897,251.1217:0.08712769:391.398:0.001448823:-0.06043968:8.772685E-05:0.9981708,224.8722:0.08712769:397.123:0.001262845:0.3503208:-0.0004723333:0.9366288
.700,Terrain,45398,None,True,247.0217:-0.005000114:422.8119:0:0.9218459:0:-0.3875569,251.8535:0.08712769:399.5573:0.001929254:-0.1022532:0.0001983122:0.9947565,240.2394:0.08712769:378.4684:0.001023897:0.07581337:-7.78492E-05:0.9971215,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001403043:0.1809866:-0.0002581963:0.9834846,246.5558:0.08712769:378.4684:0.001038722:0.005253041:-5.456528E-06:0.9999857,254.9346:0.08712769:386.67:0.001237812:-0.1075607:0.0001339169:0.9941978,231.7596:0.08712769:409.3763:0.002064362:0.4118442:-0.0009329975:0.9112515,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001124352:0.4816715:-0.0006179808:0.876351,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001450958:-0.06484524:9.428628E-05:0.9978943,224.8722:0.08712769:397.123:0.001272996:0.3483148:-0.0004730257:0.9373767
.749,Terrain,45398,None,True,246.6179:-0.004999995:422.6462:0:0.9124258:0:-0.4092422,251.8535:0.08712769:399.5573:0.00193358:-0.1112624:0.0002164793:0.9937892,240.2394:0.08712769:378.4684:0.001029337:0.07163469:-7.392617E-05:0.9974304,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001417345:0.1760917:-0.000253545:0.9843727,246.5558:0.08712769:378.4684:0.001042688:0.000703395:-7.334219E-07:0.9999992,254.9346:0.08712769:386.67:0.001239456:-0.1133457:0.0001413984:0.9935548,231.7596:0.08712769:409.3763:0.002110446:0.4085846:-0.0009447562:0.9127176,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.00113864:0.4807261:-0.0006242362:0.8768699,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001455313:-0.07151001:0.0001043367:0.9974388,224.8722:0.08712769:397.123:0.00128915:0.3455517:-0.0004747107:0.9383987
.800,Terrain,45398,None,True,246.3569:-0.005000055:422.512:0:0.9101976:0:-0.4141745,251.8535:0.08712769:399.5573:0.001938095:-0.1172443:0.0002288091:0.9931012,240.2394:0.08712769:378.4684:0.001033458:0.06895219:-7.142919E-05:0.9976195,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.00142776:0.1730195:-0.0002508134:0.9849173,246.5558:0.08712769:378.4684:0.001045855:-0.002257605:2.361134E-06:0.9999969,254.9346:0.08712769:386.67:0.001241286:-0.1171805:0.0001464636:0.9931099,231.7596:0.08712769:409.3763:0.00214276:0.4068702:-0.0009543968:0.913483,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001148342:0.4803871:-0.0006289781:0.8770556,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001459204:-0.07590608:0.000111083:0.9971139,224.8722:0.08712769:397.123:0.001300467:0.3439766:-0.0004764014:0.9389772
.849,Terrain,45398,None,True,246.002:-0.004999995:422.2553:0:0.9150783:0:-0.4032761,251.8535:0.08712769:399.5573:0.001949546:-0.1258172:0.0002472518:0.9920515,240.2394:0.08712769:378.4684:0.001040772:0.06538054:-6.819219E-05:0.9978599,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001445161:0.1691595:-0.0002480376:0.9855876,246.5558:0.08712769:378.4684:0.001051892:-0.006322749:6.650988E-06:0.9999795,254.9346:0.08712769:386.67:0.001246029:-0.1226582:0.0001539986:0.9924482,231.7596:0.08712769:409.3763:0.002192529:0.4057614:-0.0009733775:0.9139759,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001162561:0.480705:-0.0006373142:0.8768814,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001467694:-0.08211511:0.0001209283:0.9966218,224.8722:0.08712769:397.123:0.001318069:0.3424733:-0.0004804584:0.9395266
.899,Terrain,45398,None,True,245.7971:-0.005000055:422.0491:0:0.9219327:0:-0.3873502,251.8535:0.08712769:399.5573:0.001960504:-0.1311385:0.0002593378:0.9913621,240.2394:0.08712769:378.4684:0.001046377:0.06337817:-6.645112E-05:0.9979891,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001457838:0.1671902:-0.0002472161:0.9859236,246.5558:0.08712769:378.4684:0.001056776:-0.008703691:9.198207E-06:0.9999616,254.9346:0.08712769:386.67:0.001250586:-0.1260392:0.0001588901:0.9920245,231.7596:0.08712769:409.3763:0.002225786:0.4061357:-0.000989234:0.9138095,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001171538:0.4815142:-0.0006436424:0.8764372,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001475197:-0.08589413:0.0001271809:0.9963032,224.8722:0.08712769:397.123:0.001329985:0.3421243:-0.0004842425:0.9396536
.949,Terrain,45398,None,True,245.5456:-0.004999995:421.6945:0:0.9348123:0:-0.3551421,251.8535:0.08712769:399.5573:0.00198192:-0.1383497:0.000276861:0.9903814,240.2394:0.08712769:378.4684:0.001055734:0.06103342:-6.455542E-05:0.9981352,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001478123:0.1652562:-0.0002476746:0.9862496,246.5558:0.08712769:378.4684:0.001065281:-0.01168274:1.244626E-05:0.9999312,254.9346:0.08712769:386.67:0.001259455:-0.1305815:0.000165882:0.9914368,231.7596:0.08712769:409.3763:0.002274234:0.4084728:-0.001017743:0.9127671,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.00118379:0.4836276:-0.0006540972:0.8752729,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001489125:-0.09088123:0.000135896:0.9958606,224.8722:0.08712769:397.123:0.001347656:0.3426411:-0.0004915161:0.9394653
.998,Terrain,45398,None,True,245.4021:-0.005000174:421.4396:0:0.9409139:0:-0.3386462,251.8535:0.08712769:399.5573:0.001998432:-0.1428585:0.0002884522:0.9897411,240.2394:0.08712769:378.4684:0.001062413:0.05975007:-6.359289E-05:0.9982128,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001492307:0.164406:-0.000248729:0.9863916,246.5558:0.08712769:378.4684:0.001071486:-0.01341958:1.438019E-05:0.9999094,254.9346:0.08712769:386.67:0.001266264:-0.1333933:0.0001704343:0.9910624,231.7596:0.08712769:409.3763:0.002306084:0.4108403:-0.001039189:0.9117038,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001191423:0.4854324:-0.0006615273:0.8742731,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001499618:-0.09392869:0.0001414828:0.9955778,224.8722:0.08712769:397.123:0.001359403:0.3434435:-0.0004971165:0.9391723
1.049,Terrain,45398,None,True,245.1815:-0.005000055:421.0546:0:0.9446055:0:-0.3282082,251.8535:0.08712769:399.5573:0.002023341:-0.1499017:0.0003067691:0.9886988,240.2394:0.08712769:378.4684:0.001072655:0.05773428:-6.203247E-05:0.9983314,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001514318:0.163028:-0.0002502243:0.9866202,246.5558:0.08712769:378.4684:0.001080955:-0.01612879:1.743678E-05:0.9998693,254.9346:0.08712769:386.67:0.001276532:-0.1377536:0.0001775396:0.9904657,231.7596:0.08712769:409.3763:0.002356216:0.4144822:-0.001073134:0.9100537,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001203225:0.4881794:-0.0006730389:0.8727422,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001515554:-0.09868007:0.0001502886:0.9951181,224.8722:0.08712769:397.123:0.001377661:0.3446368:-0.0005057791:0.938735
1.098,Terrain,45398,None,True,245.0229:-0.004999995:420.8029:0:0.9458104:0:-0.3247194,251.8535:0.08712769:399.5573:0.002039174:-0.1549089:0.0003197466:0.9879266,240.2394:0.08712769:378.4684:0.001079498:0.05622781:-6.079403E-05:0.9984174,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001529349:0.1618788:-0.0002508783:0.9868094,246.5558:0.08712769:378.4684:0.001087198:-0.01809585:1.9677E-05:0.9998357,254.9346:0.08712769:386.67:0.001283086:-0.1408366:0.0001825249:0.990032,231.7596:0.08712769:409.3763:0.002391853:0.4167098:-0.001096446:0.9090358,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001211556:0.4899091:-0.000680857:0.8717724,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001525875:-0.1020759:0.000156573:0.9947755,224.8722:0.08712769:397.123:0.001390365:0.3452694:-0.0005115069:0.9385025
1.148,Terrain,45398,None,True,244.7984:-0.004999936:420.4155:0:0.9515446:0:-0.3075109,251.8535:0.08712769:399.5573:0.002064235:-0.1623578:0.0003396519:0.9867297,240.2394:0.08712769:378.4684:0.00109011:0.0541041:-5.906598E-05:0.9985347,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001552643:0.1603813:-0.000252281:0.9870539,246.5558:0.08712769:378.4684:0.001096935:-0.02093312:2.296732E-05:0.9997803,254.9346:0.08712769:386.67:0.001293443:-0.1453808:0.0001900612:0.9893749,231.7596:0.08712769:409.3763:0.002446111:0.4206184:-0.001134084:0.9072337,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001223812:0.492758:-0.0006930215:0.8701652,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001542132:-0.1070726:0.000166075:0.99425,224.8722:0.08712769:397.123:0.001409661:0.3464966:-0.0005206999:0.93805
1.198,Terrain,45398,None,True,244.669:-0.005000174:420.1468:0:0.9569501:0:-0.2902525,251.8535:0.08712769:399.5573:0.002082646:-0.167078:0.0003529261:0.9859415,240.2394:0.08712769:378.4684:0.001097491:0.05291683:-5.815724E-05:0.9985983,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001568657:0.1597389:-0.0002538353:0.9871581,246.5558:0.08712769:378.4684:0.001103807:-0.02261758:2.497184E-05:0.9997436,254.9346:0.08712769:386.67:0.001300999:-0.1482237:0.000194993:0.988953,231.7596:0.08712769:409.3763:0.002481509:0.4238913:-0.0011614:0.905709,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001231419:0.4949493:-0.0007014335:0.8689207,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001553874:-0.1101714:0.0001722412:0.9939114,224.8722:0.08712769:397.123:0.001422383:0.3476747:-0.000527431:0.937614
1.248,Terrain,45398,None,True,244.5167:-0.004999995:419.7277:0:0.9659715:0:-0.2586486,251.8535:0.08712769:399.5573:0.002113585:-0.1735487:0.0003724629:0.984823,240.2394:0.08712769:378.4684:0.001109011:0.05162676:-5.733115E-05:0.9986659,245.6181:0.08712769:407.8893:0.003057012:0.05121151:-0.0001567606:0.9986832,235.5269:0.08712769:392.6381:0.001593206:0.1595249:-0.0002574532:0.9871926,246.5558:0.08712769:378.4684:0.001114743:-0.02468805:2.752924E-05:0.9996946,254.9346:0.08712769:386.67:0.001313548:-0.1520528:0.0002020785:0.9883715,231.7596:0.08712769:409.3763:0.00253132:0.4300618:-0.001205837:0.9027951,253.225:0.1115837:409.9268:0:0:0:1,216.711:0.08712769:403.5682:0.001241441:0.4987645:-0.000714389:0.8667364,240.4482:0.08712769:409.3763:0.002977598:0.2288261:-0.0006999262:0.9734625,251.1217:0.08712769:391.398:0.001573144:-0.1142773:0.0001809603:0.9934477,224.8722:0.08712769:397.123:0.001440756:0.3501426:-0.0005385635:0.9366952
