Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
2.693,Terrain,110606,None,True,240.1876:-0.004999995:418.1823:0:0.9909608:0:-0.1341517,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4767:-0.01845735:399.775:-0.000299894:-0.2716113:-8.463633E-05:0.962407,239.8008:-0.02999485:378.4274:-0.0003143429:0.004865145:1.529342E-06:0.9999881,254.9511:0.07681495:386.5374:0.00114369:-0.2165305:0.0002536617:0.9762751,235.2964:-0.02999789:392.9437:-0.0004839583:0.0955676:4.64634E-05:0.9954228,240.3786:-0.02999702:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2789:-0.02599204:391.3535:-0.0003546219:-0.1947527:-7.041181E-05:0.9808523,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8204:-0.02999815:378.6174:-0.0003087862:-0.09514415:-2.951309E-05:0.9954635,217.1328:-0.02999583:403.6477:-0.0004015194:0.4830619:0.0002215187:0.8755861,223.6377:-0.02999562:397.3582:-0.0004436109:0.3294906:0.0001548104:0.9441587
2.738,Terrain,110606,None,True,240.2815:-0.005000055:417.9167:0:0.9965096:0:-0.08347791,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4752:-0.01689956:399.777:-0.0002685321:-0.2729354:-7.618446E-05:0.9620323,239.8007:-0.02999821:378.4274:-0.0003164888:0.006087831:1.926767E-06:0.9999815,254.9515:0.07681736:386.5376:0.001152882:-0.2169212:0.0002561848:0.9761884,235.2964:-0.03000152:392.9436:-0.0004885041:0.09835652:4.828168E-05:0.9951512,240.3786:-0.02999702:409.3507:-0.0008315653:0.000480192:3.993112E-07:0.9999996,251.2783:-0.02586651:391.3531:-0.000355932:-0.1949924:-7.076232E-05:0.9808047,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8204:-0.02999821:378.6176:-0.0003109531:-0.09462308:-2.955596E-05:0.9955131,217.133:-0.02999929:403.6478:-0.0004013486:0.4874796:0.000224077:0.8731343,223.6379:-0.02999648:397.3583:-0.0004454113:0.3337497:0.0001576981:0.9426616
2.834,Terrain,110606,None,True,240.7536:-0.004999995:417.4529:0:0.9954551:0:0.09523181,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4732:-0.01931179:399.7808:-0.0003334247:-0.269259:-9.322046E-05:0.9630678,239.8005:-0.02999845:378.4274:-0.0003201641:0.01220903:3.909184E-06:0.9999254,254.9519:0.07682085:386.5371:0.001174776:-0.2136035:0.0002568648:0.9769197,235.2964:-0.02999562:392.9439:-0.0004947554:0.1093241:5.441485E-05:0.994006,240.3786:-0.02999702:409.3507:-0.001540534:0.02312317:3.56316E-05:0.9997314,251.2769:-0.02606049:391.3555:-0.0003673689:-0.1904731:-7.127882E-05:0.9816924,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8201:-0.02999684:378.6175:-0.0003153501:-0.08987344:-2.845676E-05:0.9959531,217.1333:-0.02999571:403.6481:-0.0003962195:0.4977006:0.000227358:0.8673488,223.6378:-0.02999556:397.3588:-0.0004443245:0.3454921:0.0001635838:0.9384215
2.881,Terrain,110606,None,True,241.133:-0.005000055:417.2873:0:0.9813534:0:0.1922123,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.472:-0.01815927:399.7841:-0.0003122107:-0.2636212:-8.532356E-05:0.9646263,239.8004:-0.02999866:378.4276:-0.0003214155:0.01713847:5.509381E-06:0.9998531,254.9512:0.07681867:386.5362:0.001186501:-0.2095947:0.0002543335:0.9777876,235.2964:-0.03000081:392.9442:-0.0004959034:0.1173884:5.861861E-05:0.993086,240.3985:-0.02999923:409.7301:-0.001644311:0.04842395:7.971765E-05:0.9988256,251.2762:-0.02623934:391.3578:-0.0003748041:-0.1853635:-7.070025E-05:0.9826699,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8199:-0.03000042:378.6176:-0.0003173613:-0.0855114:-2.723777E-05:0.9963372,217.1333:-0.02999914:403.6484:-0.0003913712:0.5029495:0.0002277408:0.8643157,223.6377:-0.03000095:397.3592:-0.0004411338:0.3524988:0.0001661649:0.9358122
2.979,Terrain,110606,None,True,241.6854:-0.005000055:417.2109:0:0.944697:0:0.3279446,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4694:-0.01837665:399.7901:-0.0003238479:-0.2530808:-8.471766E-05:0.9674451,239.8005:-0.0299989:378.4277:-0.0003218149:0.02427962:7.815849E-06:0.9997052,254.9508:0.07682127:386.5353:0.001198698:-0.2026647:0.0002480821:0.9792475,235.2962:-0.03000084:392.9446:-0.0004940338:0.1283721:6.394929E-05:0.991726,240.4532:-0.03000101:410.2123:-0.001752407:0.08703155:0.0001530959:0.996204,251.2746:-0.02660647:391.3616:-0.0003856737:-0.1766805:-6.923015E-05:0.9842682,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8201:-0.02999815:378.6178:-0.0003188592:-0.07873739:-2.518433E-05:0.9968954,217.1333:-0.02999705:403.649:-0.0003837728:0.5081776:0.0002264433:0.8612522,223.6372:-0.03000021:397.3599:-0.000434565:0.3606213:0.000168019:0.9327123
3.027,Terrain,110606,None,True,242.1055:-0.004999995:417.2672:0:0.9052036:0:0.4249782,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4675:-0.01741165:399.7949:-0.0003036512:-0.2434723:-7.62244E-05:0.9699078,239.8004:-0.02999771:378.4279:-0.0003211031:0.02963573:9.520308E-06:0.9995607,254.9509:0.07681665:386.5348:0.001204162:-0.1966628:0.0002415309:0.9804704,235.2962:-0.03000104:392.9449:-0.0004903203:0.1360641:6.734127E-05:0.9906999,240.5245:-0.03000009:410.5972:-0.001811208:0.1161112:0.000211734:0.9932346,251.2732:-0.02696529:391.365:-0.0003939404:-0.169269:-6.765822E-05:0.9855698,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8199:-0.03000012:378.618:-0.0003190842:-0.07332876:-2.346121E-05:0.9973078,217.1334:-0.02999845:403.6492:-0.0003778577:0.5105067:0.0002243339:0.8598737,223.6371:-0.02999797:397.3603:-0.0004284795:0.36531:0.0001681493:0.9308859
3.126,Terrain,110606,None,True,242.5666:-0.004999995:417.6846:0:0.778281:0:0.6279161,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4635:-0.01925531:399.8038:-0.0003474157:-0.2288054:-8.165676E-05:0.9734721,239.8001:-0.02999651:378.428:-0.0003173894:0.03516987:1.116945E-05:0.9993813,254.9507:0.07682052:386.534:0.001198618:-0.1880726:0.0002295232:0.9821544,235.2957:-0.0300006:392.9453:-0.0004798335:0.1424383:6.905074E-05:0.9898036,240.6715:-0.03002897:411.1718:-0.001826523:0.1411037:0.0002603343:0.9899931,251.272:-0.02744064:391.3682:-0.0003996358:-0.1590552:-6.438378E-05:0.9872696,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8195:-0.02999988:378.6181:-0.0003164036:-0.06677955:-2.117657E-05:0.9977677,217.1328:-0.03000039:403.6502:-0.0003705626:0.508365:0.0002187574:0.8611416,223.6368:-0.02999744:397.3609:-0.0004187518:0.366226:0.0001648077:0.9305258
3.170,Terrain,110606,None,True,242.6752:-0.004999936:417.9251:0:0.7202316:0:0.6937337,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4628:-0.01748267:399.8064:-0.000302074:-0.2238748:-6.938798E-05:0.9746179,239.8002:-0.02999842:378.4282:-0.0003154178:0.03632395:1.146479E-05:0.9993401,254.951:0.07681811:386.5335:0.00119266:-0.185307:0.0002249036:0.98268,235.2958:-0.02999932:392.9455:-0.0004749513:0.1431304:6.868721E-05:0.9897038,240.7654:-0.03000352:411.4917:-0.001843537:0.1437824:0.0002678519:0.9896076,251.2711:-0.02791902:391.3708:-0.0004055558:-0.1558935:-6.400609E-05:0.9877738,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8195:-0.02999672:378.6182:-0.0003146138:-0.06502119:-2.049995E-05:0.9978839,217.133:-0.02999359:403.6503:-0.0003683695:0.5060372:0.0002161232:0.8625115,223.6371:-0.02999508:397.3606:-0.000415222:0.3648188:0.0001626939:0.9310784
3.235,Terrain,110606,None,True,242.7674:-0.005000114:418.3242:0:0.6259348:0:0.7798753,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4606:-0.01702705:399.811:-0.0002869649:-0.2177442:-6.402109E-05:0.9760059,239.8001:-0.02999762:378.4282:-0.0003122051:0.03711126:1.159432E-05:0.9993111,254.9508:0.0768173:386.5328:0.001181512:-0.181963:0.0002186418:0.9833047,235.2958:-0.02999556:392.9455:-0.0004675687:0.1426705:6.739772E-05:0.9897702,240.8633:-0.02999994:411.8176:-0.001825126:0.1418678:0.0002615728:0.9898839,251.2702:-0.02812067:391.3734:-0.0004042983:-0.1522097:-6.226361E-05:0.9883482,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8195:-0.02999192:378.6182:-0.0003115693:-0.06323564:-1.97418E-05:0.9979986,217.1333:-0.02999568:403.6502:-0.0003660444:0.5015976:0.0002122377:0.8651009,223.6371:-0.03000209:397.3605:-0.0004106957:0.3614771:0.0001592237:0.9323809
3.306,Terrain,110606,None,True,242.7638:-0.004999936:418.8871:0:0.4915158:0:0.8708687,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4595:-0.01820135:399.8151:-0.0003077304:-0.2122644:-6.684341E-05:0.9772123,239.8001:-0.02999851:378.4282:-0.0003079062:0.0365524:1.126224E-05:0.9993317,254.9504:0.07681212:386.5327:0.001164022:-0.1791413:0.0002119533:0.9838226,235.2958:-0.02999273:392.9455:-0.0004583734:0.1396895:6.466398E-05:0.9901953,241.0152:-0.03000072:412.3396:-0.00182884:0.130113:0.0002399965:0.9914975,251.2696:-0.02823672:391.3747:-0.0003989285:-0.1493602:-6.025997E-05:0.9887828,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8194:-0.02999681:378.6183:-0.000307357:-0.06240599:-1.921838E-05:0.9980508,217.1336:-0.02999583:403.6501:-0.0003643254:0.4944637:0.000207255:0.8691982,223.6375:-0.02999571:397.3605:-0.0004057006:0.3552774:0.0001541958:0.9347608
3.370,Terrain,110606,None,True,242.6549:-0.005000055:419.2991:0:0.3814462:0:0.924391,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4589:-0.01915219:399.8191:-0.0003235836:-0.2106476:-6.972664E-05:0.977562,239.8:-0.02999824:378.4282:-0.0003048902:0.03486219:1.06356E-05:0.9993921,254.9499:0.07681873:386.5319:0.001150128:-0.1785207:0.000208674:0.9839355,235.2962:-0.03000093:392.9453:-0.0004526289:0.135725:6.200684E-05:0.9907464,241.1187:-0.02999994:412.7203:-0.001838097:0.1144445:0.0002117518:0.9934279,251.2692:-0.02830452:391.3758:-0.000394296:-0.1490603:-5.943789E-05:0.9888281,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.819:-0.02999806:378.6182:-0.0003041914:-0.06309181:-1.923031E-05:0.9980077,217.1342:-0.03000012:403.6494:-0.0003643376:0.4884898:0.0002039668:0.8725695,223.6384:-0.03000581:397.3598:-0.0004034691:0.3495369:0.0001505219:0.9369225
3.418,Terrain,110606,None,True,242.5319:-0.004999995:419.552:0:0.3000637:0:0.9539192,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4596:-0.01836994:399.8188:-0.000301712:-0.2108384:-6.507532E-05:0.9775209,239.8001:-0.02999836:378.4282:-0.0003031054:0.03316007:1.005652E-05:0.99945,254.95:0.07681522:386.5319:0.001140874:-0.178889:0.0002074359:0.9838686,235.2963:-0.02999982:392.9456:-0.0004493537:0.1323747:6.001119E-05:0.9911997,241.1917:-0.03000337:413.0345:-0.001869213:0.1012273:0.0001901927:0.9948615,251.2692:-0.02830893:391.3758:-0.0003906133:-0.14978:-5.917359E-05:0.9887193,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8192:-0.0299933:378.6182:-0.00030215:-0.06418414:-1.943331E-05:0.997938,217.1343:-0.02999964:403.6495:-0.0003649325:0.4844105:0.0002020678:0.8748407,223.6385:-0.02999493:397.36:-0.0004024125:0.345378:0.0001480979:0.9384636
3.491,Terrain,110606,None,True,242.1229:-0.005000055:419.8827:0:0.1121927:0:0.9936865,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4581:-0.02079898:399.8239:-0.0003486083:-0.2160729:-7.714723E-05:0.9763772,239.8006:-0.02999777:378.4282:-0.0003009177:0.02797745:8.422207E-06:0.9996085,254.9502:0.07681879:386.532:0.00112564:-0.1825586:0.0002090077:0.9831944,235.2963:-0.02999568:392.9457:-0.0004462886:0.1237822:5.567073E-05:0.9923093,241.2879:-0.03000128:413.49:-0.001934891:0.06489628:0.0001258327:0.9978902,251.2693:-0.02828458:391.3759:-0.0003842004:-0.1546141:-6.012583E-05:0.9879749,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8186:-0.02999437:378.6182:-0.000299305:-0.06852713:-2.055885E-05:0.9976493,217.1354:-0.0299958:403.6484:-0.0003686123:0.4770699:0.0002000919:0.8788652,223.6401:-0.02999604:397.3589:-0.0004038757:0.3368639:0.0001444965:0.9415533
3.536,Terrain,110606,None,True,241.8761:-0.004999995:420.0071:0:0.03380159:0:0.9994286,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.4567:-0.01931101:399.827:-0.0003124828:-0.2198135:-7.041005E-05:0.9755419,239.8006:-0.02999881:378.4283:-0.0003001528:0.02493593:7.486914E-06:0.999689,254.9507:0.07681492:386.5323:0.001118619:-0.1851063:0.0002107049:0.9827179,235.2964:-0.02999723:392.9459:-0.0004456025:0.1189745:5.339459E-05:0.9928972,241.3639:-0.02999955:414.0688:-0.002095203:0.04300762:9.019336E-05:0.9990726,251.2688:-0.0281378:391.3771:-0.0003791365:-0.1578411:-6.060302E-05:0.9874645,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8191:-0.02999866:378.6182:-0.0002981714:-0.07124668:-2.129785E-05:0.9974587,217.1355:-0.02999577:403.6485:-0.0003711386:0.4735287:0.0001995335:0.8807783,223.6402:-0.02999568:397.359:-0.0004053617:0.3324944:0.0001429114:0.9431052
3.586,Terrain,110606,None,True,241.4906:-0.005000055:420.1971:0:-0.06141735:0:0.9981122,231.8626:-0.02999401:409.2612:-0.0007652009:0.3749134:0.000309456:0.9270595,251.455:-0.02037299:399.8307:-0.0003302728:-0.2255501:-7.646338E-05:0.9742315,239.8007:-0.02999339:378.4283:-0.0002988809:0.02021749:6.043856E-06:0.9997956,254.951:0.07682151:386.5318:0.001108025:-0.1890345:0.0002133008:0.9819698,235.2967:-0.03000027:392.9459:-0.0004445001:0.1115149:4.987951E-05:0.9937627,241.4091:-0.03000051:414.5852:-0.002227137:0.007265941:1.618271E-05:0.9999712,251.2683:-0.02802062:391.3785:-0.0003731805:-0.1628193:-6.158277E-05:0.9866558,245.6419:-0.02999505:407.568:-0.0008173882:-0.1275588:-0.0001051239:0.9918307,247.8195:-0.02999693:378.6183:-0.0002963261:-0.07545504:-2.242322E-05:0.9971492,217.1361:-0.03000051:403.6478:-0.0003751744:0.4679546:0.0001986581:0.8837524,223.6411:-0.03000075:397.3583:-0.0004077412:0.3256443:0.0001404333:0.9454923
