Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
3.578,Terrain,171066,None,True,238.8985:-0.005000174:422.9087:0:0.9474549:0:-0.3198894,239.8004:-0.02999887:378.4265:-0.0002809244:-0.01013707:-2.847896E-06:0.9999486,251.291:-0.02596164:391.3241:-0.0003035216:-0.1858649:-5.741444E-05:0.9825753,240.3786:-0.02999747:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8596:-0.02999571:409.257:-0.0007907398:0.2357852:0.0001918541:0.9718049,223.6375:-0.02999714:397.3543:-0.0004047925:0.265939:0.0001116714:0.9639898,251.5038:-0.0152784:399.712:-0.0001886628:-0.2463236:-4.794954E-05:0.9691876,247.8212:-0.02999809:378.6167:-0.0002752719:-0.09923257:-2.745144E-05:0.9950643,235.2965:-0.02999666:392.9461:-0.0004134061:0.05978493:2.475975E-05:0.9982112,217.13:-0.03000194:403.6464:-0.0003921275:0.4106821:0.0001766216:0.9117785,245.6427:-0.02999556:407.5684:-0.0007298658:-0.2056246:-0.0001533555:0.9786307,254.9481:0.07682154:386.5391:0.001006975:-0.2063019:0.000212308:0.9784878
3.626,Terrain,171066,None,True,238.6433:-0.005000055:422.7659:0:0.9365177:0:-0.3506204,239.8004:-0.02999878:378.4266:-0.0002817823:-0.01304564:-3.676342E-06:0.9999149,251.2897:-0.0248993:391.3261:-0.0002882523:-0.1900557:-5.580106E-05:0.9817733,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8597:-0.0299978:409.2573:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6376:-0.02999514:397.3545:-0.000408512:0.263555:0.0001116115:0.9646443,251.5016:-0.01303652:399.7159:-0.0001473396:-0.2516874:-3.8317E-05:0.9678086,247.8212:-0.03000176:378.6169:-0.0002757695:-0.1023032:-2.836091E-05:0.9947532,235.2965:-0.02999985:392.9463:-0.000415918:0.05585375:2.32669E-05:0.9984389,217.1306:-0.02999532:403.6457:-0.0003961109:0.4096809:0.0001778929:0.9122288,245.6424:-0.02999315:407.569:-0.0007295736:-0.214129:-0.0001599325:0.9768052,254.9483:0.07681739:386.5387:0.001006797:-0.2098858:0.0002161266:0.9777254
3.670,Terrain,171066,None,True,238.2359:-0.004999936:422.6019:0:0.9161279:0:-0.4008862,239.8005:-0.02999488:378.4266:-0.0002826845:-0.01770158:-5.004748E-06:0.9998433,251.2885:-0.02556115:391.3288:-0.0002974629:-0.1964118:-5.958588E-05:0.9805214,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999565:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6377:-0.02999598:397.3546:-0.0004139065:0.2591293:0.0001110484:0.9658425,251.4999:-0.01553383:399.7193:-0.000192306:-0.2596523:-5.170612E-05:0.9657022,247.8216:-0.02999556:378.617:-0.0002760259:-0.1070826:-2.972851E-05:0.9942501,235.2966:-0.03000078:392.9463:-0.0004189523:0.04937425:2.071072E-05:0.9987803,217.1308:-0.02999702:403.6455:-0.0004023787:0.4072946:0.0001794452:0.9132967,245.6422:-0.02999538:407.5693:-0.0007263193:-0.2268965:-0.0001692126:0.9739186,254.9494:0.0768154:386.5392:0.001005052:-0.2152947:0.0002215787:0.9765486
3.711,Terrain,171066,None,True,237.9529:-0.005000174:422.5218:0:0.9011106:0:-0.4335892,239.8005:-0.02999866:378.4267:-0.0002831508:-0.02093724:-5.929696E-06:0.9997808,251.2873:-0.02521861:391.3315:-0.000291962:-0.2006297:-5.979199E-05:0.9796671,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999544:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6378:-0.02999595:397.3548:-0.0004173045:0.2557108:0.000110379:0.9667532,251.4982:-0.0149501:399.7221:-0.0001808955:-0.264838:-4.968199E-05:0.9642929,247.8215:-0.02999794:378.6171:-0.000276057:-0.1103253:-3.064313E-05:0.9938955,235.2967:-0.02999699:392.9465:-0.00042048:0.04477067:1.884407E-05:0.9989972,217.1311:-0.0299961:403.6451:-0.0004065548:0.4051817:0.0001801817:0.9142361,245.6421:-0.02999532:407.5696:-0.0007224439:-0.2352667:-0.0001748756:0.9719306,254.9496:0.076821:386.5387:0.001003101:-0.2188574:0.0002249907:0.9757563
3.757,Terrain,171066,None,True,237.6636:-0.004999995:422.4655:0:0.8846371:0:-0.4662801,239.8005:-0.02999365:378.4268:-0.0002833519:-0.02424089:-6.870721E-06:0.9997061,251.286:-0.02505481:391.3342:-0.0002888325:-0.2047798:-6.042763E-05:0.978808,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999544:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6379:-0.02999598:397.355:-0.0004205114:0.2519498:0.0001094796:0.9677402,251.4966:-0.01495197:399.7248:-0.0001800079:-0.2698598:-5.044855E-05:0.9628996,247.8216:-0.02999425:378.6172:-0.0002758579:-0.1135784:-3.153557E-05:0.993529,235.2966:-0.03000039:392.9466:-0.0004217702:0.03999664:1.688291E-05:0.9991997,217.1314:-0.0300009:403.645:-0.0004108086:0.4026704:0.0001807192:0.915345,245.6419:-0.02999532:407.5699:-0.0007173606:-0.2433973:-0.0001800174:0.9699264,254.9502:0.07681552:386.5391:0.001000365:-0.2223601:0.0002281534:0.9749641
3.836,Terrain,171066,None,True,237.074:-0.005000055:422.4112:0:-0.8514975:0:0.5243587,239.8005:-0.0299941:378.4269:-0.0002834447:-0.03095021:-8.776878E-06:0.9995209,251.2834:-0.02469826:391.3398:-0.000281665:-0.2128203:-6.134946E-05:0.9770914,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999544:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6381:-0.02999598:397.3553:-0.0004263445:0.2436313:0.000107098:0.9698678,251.4934:-0.01530504:399.73:-0.0001840753:-0.2793755:-5.355875E-05:0.9601819,247.8217:-0.0299941:378.6174:-0.0002751327:-0.1200405:-3.326761E-05:0.992769,235.2965:-0.0300003:392.9468:-0.0004232834:0.03012243:1.275612E-05:0.9995462,217.1317:-0.03000218:403.6449:-0.0004190635:0.3966682:0.000181085:0.917962,245.6416:-0.02999535:407.5705:-0.0007044633:-0.2588042:-0.0001887488:0.9659296,254.9511:0.07681534:386.5391:0.0009935026:-0.2291126:0.0002338444:0.9733994
3.903,Terrain,171066,None,True,236.6268:-0.004999995:422.3976:0:-0.8295146:0:0.558485,239.8005:-0.0299989:378.427:-0.0002833471:-0.03601855:-1.021238E-05:0.9993511,251.2819:-0.02496979:391.3426:-0.0002837346:-0.21868:-6.358608E-05:0.9757966,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999559:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6381:-0.02999595:397.3555:-0.0004304136:0.2369624:0.0001049818:0.9715188,251.4913:-0.01688373:399.7334:-0.0002100566:-0.2861832:-6.273873E-05:0.9581749,247.8217:-0.02999797:378.6175:-0.0002744312:-0.124845:-3.453153E-05:0.9921762,235.2965:-0.02999714:392.947:-0.0004238508:0.02256892:9.568292E-06:0.9997452,217.1319:-0.02999932:403.645:-0.0004251807:0.3916306:0.0001809691:0.9201224,245.6414:-0.0299955:407.5708:-0.0006935419:-0.2697552:-0.0001942891:0.9629287,254.9513:0.07682121:386.5386:0.0009877026:-0.2340203:0.0002377443:0.9722312
3.944,Terrain,171066,None,True,236.3276:-0.004999995:422.3947:0:-0.8163145:0:0.5776077,239.8004:-0.02999857:378.4272:-0.0002831814:-0.03940097:-1.116629E-05:0.9992235,251.2805:-0.02352419:391.3446:-0.0002620167:-0.2225201:-5.980338E-05:0.9749281,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6382:-0.02999675:397.3557:-0.0004330547:0.2323856:0.0001034683:0.9726236,251.4895:-0.01532948:399.7353:-0.0001812583:-0.2905961:-5.504853E-05:0.9568458,247.8216:-0.02999768:378.6176:-0.0002738782:-0.1280285:-3.535517E-05:0.9917704,235.2964:-0.03000063:392.9472:-0.0004241693:0.01750035:7.424249E-06:0.9998468,217.132:-0.02999669:403.6452:-0.0004292702:0.3881061:0.0001807723:0.9216146,245.641:-0.03000072:407.5709:-0.0006861283:-0.2768123:-0.0001976522:0.9609238,254.9519:0.07681805:386.5385:0.0009835743:-0.2372452:0.0002402063:0.9714493
4.006,Terrain,171066,None,True,235.8778:-0.005000055:422.3954:0:-0.7986534:0:0.6017913,239.8005:-0.0299986:378.4273:-0.0002828753:-0.04447613:-1.259366E-05:0.9990104,251.2782:-0.02299991:391.349:-0.0002528385:-0.2282107:-5.926434E-05:0.9736117,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999476:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6384:-0.0299947:397.3561:-0.0004368683:0.2253728:0.0001010582:0.9742725,251.4867:-0.01510829:399.7394:-0.000175409:-0.2970839:-5.457519E-05:0.9548514,247.8216:-0.02999872:378.6176:-0.0002730106:-0.1327797:-3.65741E-05:0.9911456,235.2964:-0.02999675:392.9476:-0.0004243194:0.009869557:4.188048E-06:0.9999512,217.1324:-0.02999461:403.6452:-0.0004354878:0.3826235:0.0001803519:0.9239043,245.6407:-0.02999356:407.5714:-0.000674399:-0.2870971:-0.0002021273:0.9579012,254.9522:0.07681763:386.5381:0.0009772887:-0.2420144:0.0002437645:0.9702722
4.068,Terrain,171066,None,True,235.2771:-0.005000055:422.4011:0:-0.7788293:0:0.627236,239.8006:-0.02999854:378.4274:-0.0002823802:-0.05123159:-1.448581E-05:0.9986868,251.2757:-0.02379745:391.3523:-0.0002615069:-0.235659:-6.341243E-05:0.9718358,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6387:-0.02999583:397.3561:-0.0004418808:0.2157937:9.765595E-05:0.9764389,251.4832:-0.01638761:399.7441:-0.0001946269:-0.3054915:-6.244191E-05:0.9521948,247.8217:-0.02999452:378.6178:-0.0002717269:-0.1390683:-3.81594E-05:0.9902828,235.2964:-0.02999726:392.9478:-0.0004243529:-0.0003279364:-1.391608E-07:0.9999999,217.1327:-0.0299955:403.6451:-0.000443961:0.3750146:0.0001795992:0.9270188,245.6406:-0.02999553:407.5718:-0.0006589215:-0.300274:-0.0002074293:0.9538527,254.9531:0.07681656:386.5381:0.0009687418:-0.2482768:0.0002482905:0.9686886
4.132,Terrain,171066,None,True,234.9157:-0.005000174:422.4055:0:-0.774483:0:0.6325946,239.8006:-0.02999806:378.4275:-0.00028204:-0.05528383:-1.561613E-05:0.9984707,251.2737:-0.02359915:391.3547:-0.0002572232:-0.2400663:-6.361083E-05:0.9707565,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.639:-0.02999657:397.3562:-0.0004448301:0.2099277:9.551043E-05:0.9777168,251.4803:-0.01655868:399.7481:-0.0001957382:-0.3104297:-6.39209E-05:0.9505963,247.8218:-0.03000182:378.6179:-0.0002710334:-0.1428237:-3.911097E-05:0.9897481,235.2962:-0.02999714:392.948:-0.000424244:-0.006459228:-2.740346E-06:0.9999791,217.1327:-0.02999553:403.6454:-0.0004491162:0.370301:0.0001790355:0.9289117,245.6405:-0.03000107:407.5722:-0.0006497417:-0.3079207:-0.0002102863:0.9514118,254.9535:0.07682103:386.5378:0.0009636123:-0.2519878:0.0002509156:0.9677299
4.207,Terrain,171066,None,True,234.7444:-0.005000174:422.4076:0:-0.774483:0:0.6325946,239.8006:-0.02999845:378.4277:-0.000281879:-0.0572007:-1.615012E-05:0.9983627,251.272:-0.02328122:391.3569:-0.0002521234:-0.2421364:-6.292062E-05:0.9702422,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6391:-0.02999657:397.3564:-0.0004462084:0.2071259:9.446998E-05:0.9783142,251.4784:-0.01689243:399.7502:-0.0002005133:-0.3127345:-6.60189E-05:0.9498406,247.8218:-0.02999759:378.6181:-0.0002706173:-0.1445968:-3.9546E-05:0.9894906,235.2962:-0.02999738:392.9482:-0.0004241721:-0.009362962:-3.971682E-06:0.9999561,217.1327:-0.03000098:403.6454:-0.0004516773:0.3680301:0.0001787787:0.9298137,245.6402:-0.03000119:407.5724:-0.0006453496:-0.3114698:-0.0002115292:0.9502558,254.9539:0.07681602:386.5381:0.000961097:-0.2537385:0.0002521185:0.9672723
4.272,Terrain,171066,None,True,234.6585:-0.005000174:422.4087:0:-0.774483:0:0.6325946,239.8007:-0.02999753:378.4277:-0.0002817833:-0.05816229:-1.641695E-05:0.9983071,251.2697:-0.02355522:391.3597:-0.0002555591:-0.2431642:-6.406576E-05:0.9699851,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6393:-0.02999592:397.3565:-0.0004468857:0.2057122:9.393896E-05:0.9786124,251.4762:-0.01791003:399.7529:-0.0002172097:-0.313885:-7.180797E-05:0.949461,247.8219:-0.03000167:378.6181:-0.0002704739:-0.1454853:-3.977314E-05:0.9893604,235.2962:-0.02999622:392.9482:-0.0004241058:-0.01082151:-4.589734E-06:0.9999413,217.1329:-0.0299952:403.6455:-0.0004528167:0.3668808:0.0001785827:0.9302679,245.6403:-0.02999526:407.5728:-0.0006430023:-0.3132425:-0.0002120895:0.9496729,254.9548:0.07682091:386.538:0.0009599063:-0.2546187:0.0002527401:0.9670411
4.337,Terrain,171066,None,True,234.6438:-0.005000114:422.4088:0:-0.774483:0:0.6325946,239.8008:-0.02999777:378.4277:-0.0002817719:-0.05832691:-1.646291E-05:0.9982975,251.2695:-0.02396235:391.3598:-0.0002611043:-0.2433392:-6.550596E-05:0.9699413,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6394:-0.02999291:397.3565:-0.0004469501:0.2054691:9.383658E-05:0.9786635,251.4743:-0.01767847:399.7556:-0.0002132574:-0.314083:-7.05507E-05:0.9493955,247.822:-0.03000018:378.6181:-0.0002704262:-0.1456374:-3.98086E-05:0.989338,235.2962:-0.03000104:392.9482:-0.0004241808:-0.01106967:-4.69583E-06:0.9999387,217.133:-0.02999371:403.6454:-0.0004530034:0.3666816:0.0001785443:0.9303464,245.6401:-0.02999613:407.5728:-0.0006426505:-0.3135392:-0.0002121961:0.9495751,254.9548:0.07682288:386.538:0.0009597175:-0.2547676:0.0002528485:0.9670018
4.402,Terrain,171066,None,True,234.6436:-0.005000114:422.4088:0:-0.774483:0:0.6325946,239.8007:-0.02999911:378.4277:-0.0002817866:-0.05832858:-1.646425E-05:0.9982974,251.2695:-0.0238483:391.3595:-0.0002595313:-0.2433399:-6.51115E-05:0.9699411,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6394:-0.02999875:397.3565:-0.0004470561:0.2054659:9.38573E-05:0.9786642,251.4744:-0.01778769:399.7554:-0.0002150924:-0.3140847:-7.115821E-05:0.9493949,247.822:-0.03000185:378.6181:-0.0002704438:-0.1456392:-3.981169E-05:0.9893377,235.2961:-0.03000134:392.9482:-0.0004241853:-0.01107147:-4.696643E-06:0.9999386,217.133:-0.0299944:403.6454:-0.0004530186:0.3666792:0.0001785489:0.9303473,245.6401:-0.02999675:407.5727:-0.0006426615:-0.313541:-0.0002122011:0.9495744,254.9548:0.07682189:386.538:0.0009597033:-0.2547695:0.0002528467:0.9670013
4.467,Terrain,171066,None,True,234.6454:-0.005000114:422.4088:0:-0.774483:0:0.6325946,239.8008:-0.03000078:378.4277:-0.000281807:-0.05830961:-1.646006E-05:0.9982985,251.2693:-0.0242807:391.3598:-0.0002654959:-0.2433187:-6.660173E-05:0.9699464,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6394:-0.02999249:397.3565:-0.0004469301:0.2054931:9.384384E-05:0.9786584,251.4742:-0.01845205:399.7559:-0.0002262816:-0.3140634:-7.485424E-05:0.949402,247.822:-0.03000233:378.6182:-0.0002704527:-0.145622:-3.980821E-05:0.9893402,235.2961:-0.03000104:392.9482:-0.0004241814:-0.01104249:-4.684306E-06:0.999939,217.1331:-0.02999654:403.6453:-0.0004530329:0.3666995:0.0001785659:0.9303393,245.6401:-0.0299955:407.5727:-0.000642673:-0.3135065:-0.000212179:0.9495858,254.9548:0.07682404:386.538:0.0009597528:-0.2547519:0.0002528411:0.967006
4.532,Terrain,171066,None,True,234.646:-0.005000114:422.4088:0:-0.774483:0:0.6325946,239.8007:-0.03000072:378.4277:-0.0002818069:-0.05830278:-1.645813E-05:0.9982989,251.2693:-0.02415031:391.3598:-0.0002637028:-0.2433115:-6.614983E-05:0.9699482,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6394:-0.02999383:397.3565:-0.0004469496:0.2055033:9.385279E-05:0.9786563,251.4742:-0.01828894:399.7558:-0.0002235406:-0.3140548:-7.394528E-05:0.9494048,247.822:-0.03000179:378.6182:-0.0002704482:-0.1456157:-3.980579E-05:0.9893412,235.2961:-0.03000104:392.9482:-0.0004241817:-0.01103214:-4.679918E-06:0.9999391,217.1331:-0.02999762:403.6454:-0.0004530436:0.3667082:0.000178575:0.9303359,245.6401:-0.02999344:407.5727:-0.0006426356:-0.3134939:-0.0002121572:0.94959,254.9548:0.07682267:386.538:0.0009597454:-0.2547459:0.0002528327:0.9670076
4.598,Terrain,171066,None,True,234.6462:-0.005000114:422.4088:0:-0.774483:0:0.6325946,239.8007:-0.03000087:378.4277:-0.0002818088:-0.05829988:-1.645742E-05:0.9982991,251.2693:-0.02412307:391.3598:-0.0002633285:-0.2433083:-6.605504E-05:0.969949,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6394:-0.02999401:397.3565:-0.0004469506:0.2055076:9.385505E-05:0.9786554,251.4742:-0.01824528:399.7558:-0.0002228073:-0.3140514:-7.370183E-05:0.949406,247.822:-0.03000212:378.6182:-0.0002704523:-0.1456132:-3.980567E-05:0.9893416,235.2961:-0.0300011:392.9482:-0.0004241827:-0.01102774:-4.678063E-06:0.9999391,217.1331:-0.02999422:403.6454:-0.0004529782:0.3667116:0.0001785512:0.9303346,245.6401:-0.02999499:407.5727:-0.0006426824:-0.3134882:-0.0002121684:0.9495919,254.9548:0.07681915:386.538:0.0009597075:-0.2547434:0.0002528201:0.9670082
4.663,Terrain,171066,None,True,234.6463:-0.005000114:422.4088:0:-0.774483:0:0.6325946,239.8007:-0.02999926:378.4277:-0.0002817908:-0.05829868:-1.645602E-05:0.9982992,251.2694:-0.02390185:391.3595:-0.0002602806:-0.2433073:-6.529017E-05:0.9699492,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6394:-0.02999559:397.3565:-0.0004469779:0.2055096:9.386172E-05:0.978655,251.4744:-0.01794419:399.7555:-0.0002177401:-0.3140498:-7.202526E-05:0.9494065,247.822:-0.03000256:378.6181:-0.0002704572:-0.1456117:-3.980598E-05:0.9893418,235.2961:-0.03000134:392.9482:-0.0004241864:-0.01102618:-4.677439E-06:0.9999391,217.1331:-0.02999374:403.6454:-0.0004529678:0.3667138:0.0001785483:0.9303337,245.64:-0.02999628:407.5727:-0.0006427174:-0.3134856:-0.0002121779:0.9495927,254.9548:0.07681853:386.538:0.0009597015:-0.2547424:0.0002528175:0.9670085
4.730,Terrain,171066,None,True,234.6463:-0.005000114:422.4088:0:-0.774483:0:0.6325946,239.8008:-0.03000098:378.4277:-0.0002818103:-0.05829868:-1.645716E-05:0.9982992,251.2693:-0.02429351:391.3599:-0.0002656768:-0.243307:-6.664373E-05:0.9699493,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6394:-0.02999571:397.3565:-0.00044698:0.2055096:9.386217E-05:0.978655,251.4742:-0.01848072:399.7559:-0.0002267695:-0.3140504:-7.501219E-05:0.9494063,247.822:-0.03000233:378.6182:-0.0002704547:-0.1456119:-3.980569E-05:0.9893418,235.2961:-0.03000107:392.9482:-0.0004241823:-0.01102593:-4.677289E-06:0.9999391,217.1331:-0.0299941:403.6453:-0.0004529744:0.3667124:0.0001785502:0.9303343,245.6401:-0.02999678:407.5727:-0.0006427316:-0.3134858:-0.0002121827:0.9495927,254.9548:0.07681921:386.538:0.0009597101:-0.2547419:0.0002528193:0.9670086
4.795,Terrain,171066,None,True,234.5902:-0.005000055:422.346:0:-0.7972295:0:0.6036764,239.8007:-0.03000093:378.4277:-0.000282154:-0.05901027:-1.667905E-05:0.9982573,251.2693:-0.02416259:391.3598:-0.0002640155:-0.2443973:-6.654256E-05:0.9696752,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6394:-0.0299958:397.3565:-0.0004483393:0.2050411:9.392358E-05:0.9787533,251.4742:-0.01829207:399.7558:-0.0002236212:-0.3154384:-7.433376E-05:0.9489461,247.822:-0.03000242:378.6182:-0.0002706849:-0.1463897:-4.005702E-05:0.989227,235.2961:-0.0300011:392.9482:-0.0004250661:-0.01200343:-5.102619E-06:0.9999279,217.1331:-0.0299941:403.6454:-0.0004544601:0.3667462:0.0001791549:0.9303209,245.6401:-0.02999693:407.5727:-0.0006428468:-0.3156076:-0.0002138155:0.9488896,254.9548:0.07681918:386.538:0.0009600907:-0.2556784:0.0002539142:0.9667614
4.858,Terrain,171066,None,True,234.4147:-0.004999995:422.1497:0:-0.8250365:0:0.5650794,239.8009:-0.02999756:378.4277:-0.0002831922:-0.06124787:-1.737755E-05:0.9981226,251.2675:-0.02411225:391.3625:-0.0002637774:-0.2478118:-6.747173E-05:0.9688082,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6396:-0.02999708:397.3564:-0.0004526561:0.2035544:9.411044E-05:0.9790636,251.4719:-0.01900184:399.7591:-0.0002356619:-0.3197874:-7.953834E-05:0.9474893,247.8223:-0.02999544:378.6183:-0.0002713215:-0.1488337:-4.08366E-05:0.9888622,235.2961:-0.0300011:392.9482:-0.0004278359:-0.01508618:-6.455142E-06:0.9998861,217.1333:-0.02999645:403.6452:-0.0004592104:0.3668464:0.0001810846:0.9302814,245.6407:-0.03000158:407.5732:-0.0006432041:-0.322276:-0.0002189724:0.9466456,254.9551:0.07681981:386.5382:0.0009612626:-0.2586157:0.0002573528:0.9659798
4.899,Terrain,171066,None,True,234.2616:-0.005000055:421.9783:0:-0.8401335:0:0.5423797,239.8008:-0.02999851:378.4278:-0.0002841422:-0.06321313:-1.799752E-05:0.998,251.2661:-0.02285683:391.3644:-0.000246806:-0.2508021:-6.394319E-05:0.9680384,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6393:-0.03000304:397.3566:-0.0004565722:0.2022436:9.428721E-05:0.9793352,251.47:-0.01731339:399.7609:-0.0002072936:-0.3235824:-7.089049E-05:0.9462,247.8223:-0.03000057:378.6184:-0.0002719943:-0.1509752:-4.154057E-05:0.9885375,235.2961:-0.02999797:392.9484:-0.0004302131:-0.01780988:-7.663259E-06:0.9998413,217.1331:-0.0299949:403.6454:-0.0004633665:0.3669454:0.0001827805:0.9302424,245.6404:-0.03000131:407.5733:-0.0006432777:-0.3280905:-0.0002234205:0.9446461,254.9556:0.07681796:386.538:0.0009622118:-0.2611885:0.0002603563:0.9652873
4.986,Terrain,171066,None,True,233.8649:-0.004999876:421.6415:0:-0.8456608:0:0.5337208,239.8009:-0.0299961:378.4279:-0.0002858593:-0.068202:-1.954168E-05:0.9976715,251.2625:-0.02297899:391.3682:-0.000248754:-0.2578523:-6.63867E-05:0.9661843,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6395:-0.02999547:397.3567:-0.0004649196:0.197948:9.388773E-05:0.9802125,251.4663:-0.01807055:399.7657:-0.0002195294:-0.3323295:-7.735256E-05:0.9431633,247.8225:-0.0299986:378.6186:-0.0002729561:-0.1562131:-4.316928E-05:0.9877234,235.296:-0.02999726:392.9486:-0.0004349271:-0.02491622:-1.084011E-05:0.9996895,217.1331:-0.0299952:403.6453:-0.0004733504:0.3658093:0.0001860512:0.9306897,245.64:-0.02999499:407.5738:-0.0006402947:-0.3414504:-0.0002326087:0.9398996,254.9565:0.07681671:386.5386:0.0009626001:-0.2672356:0.0002669498:0.9636307
5.052,Terrain,171066,None,True,233.3707:-0.005000174:421.3777:0:-0.8386531:0:0.5446661,239.8009:-0.02999455:378.428:-0.0002869714:-0.07423662:-2.136273E-05:0.9972406,251.2592:-0.02290234:391.3719:-0.0002470312:-0.2655734:-6.80485E-05:0.9640906,240.3786:-0.02999693:409.3506:-0.0008315639:0.0004801901:3.993089E-07:0.9999996,231.8599:-0.02999464:409.2577:-0.0008045675:0.2305963:0.000190669:0.9730492,223.6396:-0.03000632:397.3569:-0.0004735193:0.1912663:9.227179E-05:0.9815381,251.4626:-0.01826632:399.7695:-0.0002212134:-0.3415147:-8.03804E-05:0.9398764,247.8226:-0.02999598:378.6187:-0.0002732302:-0.1622453:-4.492554E-05:0.9867504,235.2959:-0.03000069:392.9488:-0.0004384464:-0.03380211:-1.482889E-05:0.9994285,217.1331:-0.03000134:403.6454:-0.0004845945:0.3622805:0.0001883542:0.9320689,245.6394:-0.02999505:407.5741:-0.0006325456:-0.3553574:-0.0002404755:0.9347303,254.9574:0.07681516:386.5386:0.0009599725:-0.2738141:0.0002732989:0.9617822
