Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
24.877,Terrain,27372,None,True,227.0831:-0.005000114:396.2769:0:-0.1264307:0:0.9919754,253.3542:0.1115837:398.7209:0.001488107:-0.7391283:0.001632966:0.673561,227.1055:0.1115837:398.185:-0.000178683:0.9995174:-0.03050474:-0.005854724,239.5336:0.1115837:409.8317:-0.001149647:0.9317866:-0.002951093:-0.3629928,257.9121:0.1115837:401.5073:0.001202883:-0.7639574:0.001424148:0.6452641,245.9605:0.1115837:387.7322:0.002363999:-0.5420469:0.00152485:0.8403436,246.8774:0.1115837:391.8934:0.00224211:-0.6260099:0.001799904:0.7798098,225.299:0.1115837:399.6427:0.003691147:0.970337:-0.0148449:0.2412718,240.4374:0.1115837:408.7354:-0.001272372:0.9170982:-0.002927113:-0.3986488
24.926,Terrain,27372,None,True,226.98:-0.004999399:396.7162:-0.001621896:0.6777171:0.001494842:0.7353194,253.321:0.1115837:398.7181:0.001500004:-0.7334086:0.00161833:0.6797844,227.1012:0.1115837:398.1772:-0.00164169:0.9983569:-0.03963553:-0.04135161,239.5107:0.1115837:409.8075:-0.001198367:0.9280046:-0.002985037:-0.3725548,257.9121:0.1115837:401.5073:0.001211871:-0.7592957:0.001414027:0.6507431,245.9303:0.1115837:387.7463:0.00234914:-0.5348669:0.001487075:0.8449317,246.845:0.1115837:391.901:0.002241474:-0.6182313:0.00176306:0.7859911,225.3938:0.1115837:399.4686:0.004739752:0.9658659:-0.01771709:0.2583927,240.4127:0.1115837:408.713:-0.001322414:0.9127155:-0.002954082:-0.4085829
24.977,Terrain,27372,None,True,226.9112:-0.004999518:397.0091:-0.001612669:0.6818428:0.001503204:0.7314954,253.321:0.1115837:398.7181:0.00150633:-0.7295799:0.001606961:0.6838921,227.1012:0.1115837:398.1772:-0.00164169:0.9983569:-0.03963553:-0.04135161,239.5107:0.1115837:409.8075:-0.001230309:0.9253661:-0.003003441:-0.3790607,257.9121:0.1115837:401.5073:0.001217672:-0.7561718:0.001407107:0.6543705,245.9303:0.1115837:387.7463:0.002336343:-0.5301601:0.00146084:0.8478931,246.845:0.1115837:391.901:0.002237867:-0.6130919:0.001736718:0.7900065,225.4621:0.1115837:399.3521:0.005781538:0.9616789:-0.02033931:0.2733615,240.4127:0.1115837:408.713:-0.001354891:0.9096695:-0.002967597:-0.4153201
25.026,Terrain,27372,None,True,226.8081:-0.004976451:397.3694:-0.001595412:0.6879629:0.001512361:0.7257426,253.321:0.1115837:398.7181:0.001512383:-0.7248448:0.001591274:0.6889088,227.1194:0.1115837:398.2314:-0.01089759:0.9830565:-0.0622629:-0.1720599,239.5107:0.1115837:409.8075:-0.001270407:0.9218482:-0.00302196:-0.3875375,257.9121:0.1115837:401.5073:0.001223684:-0.7522855:0.001397255:0.6588346,245.9303:0.1115837:387.7463:0.002317698:-0.5246273:0.001428272:0.8513277,246.845:0.1115837:391.901:0.002230084:-0.6069215:0.001703018:0.7947568,225.5697:0.1115837:399.1857:0.007806561:0.9552354:-0.02530755:0.2946593,240.4127:0.1115837:408.713:-0.001395113:0.9056432:-0.002979697:-0.4240279
25.077,Terrain,27372,None,True,226.7789:-0.004990041:397.4705:-0.00158935:0.6895221:0.001513117:0.7242614,253.321:0.1115837:398.7181:0.001514242:-0.7235156:0.001587093:0.6903045,227.2751:0.1115837:398.3044:-0.01089759:0.9830565:-0.0622629:-0.1720599,239.5107:0.1115837:409.8075:-0.001282026:0.9208323:-0.003027428:-0.3899449,257.9121:0.1115837:401.5073:0.001225524:-0.7511927:0.001394686:0.6600803,245.9303:0.1115837:387.7463:0.002312788:-0.5230973:0.001419521:0.8522686,246.845:0.1115837:391.901:0.002228113:-0.6052061:0.001693919:0.7960638,225.6449:0.1115837:399.0763:0.008960509:0.9526972:-0.02822264:0.3024753,240.4127:0.1115837:408.713:-0.001406731:0.904484:-0.002983309:-0.4264948
25.126,Terrain,27372,None,True,226.7213:-0.004946709:397.627:-0.00157894:0.6918463:0.00151291:0.7220415,253.321:0.1115837:398.7181:0.001515526:-0.7214503:0.001578968:0.6924628,227.3169:0.1115837:398.3303:-0.01089759:0.9830565:-0.0622629:-0.1720599,239.5107:0.1115837:409.8075:-0.001299505:0.9191409:-0.003032195:-0.3939153,257.9121:0.1115837:401.5073:0.001227211:-0.7494827:0.001389341:0.6620214,245.9303:0.1115837:387.7463:0.002302522:-0.520856:0.001404904:0.8536403,246.845:0.1115837:391.901:0.002222325:-0.6026264:0.001678196:0.7980186,225.6449:0.1115837:399.0763:0.008960509:0.9526972:-0.02822264:0.3024753,240.4127:0.1115837:408.713:-0.001423904:0.9025701:-0.002985095:-0.4305302
25.176,Terrain,27372,None,True,226.675:-0.004997015:397.7205:-0.001515583:0.6576168:0.001454688:0.7533497,253.321:0.1115837:398.7181:0.001516574:-0.7202117:0.001574419:0.6937509,227.3523:0.1115837:398.3321:-0.02577992:0.9120082:-0.05802034:-0.4052285,239.5107:0.1115837:409.8075:-0.001310906:0.9180243:-0.003035088:-0.3965103,257.9121:0.1115837:401.5073:0.001228564:-0.7484457:0.001386494:0.6631934,245.9303:0.1115837:387.7463:0.002296589:-0.5196363:0.001396786:0.8543833,246.845:0.1115837:391.901:0.002218919:-0.6011574:0.001669223:0.7991259,225.6449:0.1115837:399.0763:0.008960509:0.9526972:-0.02822264:0.3024753,240.4127:0.1115837:408.713:-0.001434988:0.9013211:-0.002986073:-0.433139
25.225,Terrain,27372,None,True,226.6161:-0.004998147:397.8893:-0.001324484:0.5545736:0.001271268:0.8321326,253.321:0.1115837:398.7181:0.001518592:-0.7179887:0.001566454:0.6960513,227.4875:0.1115837:398.3589:-0.02577992:0.9120082:-0.05802034:-0.4052285,239.5107:0.1115837:409.8075:-0.001330461:0.9161702:-0.003041425:-0.4007757,257.9121:0.1115837:401.5073:0.001230903:-0.7466039:0.001381398:0.6652663,245.9303:0.1115837:387.7463:0.002286791:-0.517229:0.001382023:0.8558429,246.845:0.1115837:391.901:0.002213739:-0.5983905:0.001653371:0.8011999,225.6449:0.1115837:399.0763:0.008960509:0.9526972:-0.02822264:0.3024753,240.4127:0.1115837:408.713:-0.001454195:0.8992276:-0.002989135:-0.4374685
25.275,Terrain,27372,None,True,226.5678:-0.004998267:398.075:-0.00120076:0.489125:0.001152514:0.8722121,253.321:0.1115837:398.7181:0.001521601:-0.7155518:0.001558621:0.6985564,227.531:0.1115837:398.3992:-0.02577992:0.9120082:-0.05802034:-0.4052285,239.5107:0.1115837:409.8075:-0.001352077:0.9142196:-0.003050539:-0.4052054,257.9121:0.1115837:401.5073:0.001233994:-0.7445967:0.001376495:0.6675121,245.9303:0.1115837:387.7463:0.002277726:-0.5144594:0.00136651:0.8575106,246.845:0.1115837:391.901:0.002209697:-0.5952809:0.001637049:0.8035131,225.6449:0.1115837:399.0763:0.008960509:0.9526972:-0.02822264:0.3024753,240.4127:0.1115837:408.713:-0.001475602:0.8970129:-0.002994703:-0.4419917
25.324,Terrain,27372,None,True,226.4826:-0.004997671:398.4213:-0.001026758:0.3983968:0.0009855037:0.9172121,253.321:0.1115837:398.7181:0.001527157:-0.711005:0.001544143:0.7031836,227.5479:0.1115837:398.4119:-0.02577992:0.9120082:-0.05802034:-0.4052285,239.5107:0.1115837:409.8075:-0.00139296:0.9105074:-0.003067386:-0.4134791,257.9121:0.1115837:401.5073:0.001239745:-0.740849:0.001367435:0.6716691,245.9303:0.1115837:387.7463:0.002261144:-0.5093204:0.001338233:0.8605729,246.845:0.1115837:391.901:0.002202183:-0.5895072:0.001607167:0.8077585,225.6449:0.1115837:399.0763:0.02391222:0.8975424:-0.04905224:0.4375383,240.4127:0.1115837:408.713:-0.001515942:0.8928065:-0.003004795:-0.4504277
25.375,Terrain,27372,None,True,226.4207:-0.004997611:398.679:-0.0009204623:0.3436199:0.000883479:0.939108,253.321:0.1115837:398.7181:0.001531114:-0.7076192:0.001533343:0.7065907,227.5479:0.1115837:398.4119:-0.02577992:0.9120082:-0.05802034:-0.4052285,239.5107:0.1115837:409.8075:-0.001423878:0.9076602:-0.003079395:-0.4196921,257.9121:0.1115837:401.5073:0.001243933:-0.7380537:0.001360658:0.6747395,245.9303:0.1115837:387.7463:0.002248828:-0.5055416:0.001317661:0.8627983,246.845:0.1115837:391.901:0.002196357:-0.5852464:0.001585261:0.810851,225.5004:0.1115837:399.057:0.02391222:0.8975424:-0.04905224:0.4375383,240.4127:0.1115837:408.713:-0.001546276:0.889591:-0.00301164:-0.4567455
25.424,Terrain,27372,None,True,226.3958:-0.004733741:399.0347:-0.0007770066:0.2703772:0.0007457871:0.9627539,253.321:0.1115837:398.7181:0.001536195:-0.7029365:0.00151824:0.7112495,227.5479:0.1115837:398.4119:-0.02577992:0.9120082:-0.05802034:-0.4052285,239.5107:0.1115837:409.8075:-0.001464405:0.9040776:-0.003097981:-0.4273545,257.9121:0.1115837:401.5073:0.001248951:-0.7342376:0.001350773:0.6788902,245.9303:0.1115837:387.7463:0.002232652:-0.4998301:0.001288444:0.8661196,246.845:0.1115837:391.901:0.002189308:-0.5790567:0.001554962:0.8152828,225.4487:0.1115837:399.0836:0.04199805:0.723744:-0.04422059:0.6873685,240.4127:0.1115837:408.713:-0.001586476:0.8854857:-0.003023327:-0.4646541
25.474,Terrain,27372,None,True,226.3994:-0.004988194:399.2143:-0.0006920692:0.2273522:0.0006642622:0.9738121,253.321:0.1115837:398.7181:0.001544671:-0.7005605:0.001516468:0.7135898,227.5479:0.1115837:398.4119:-0.02577992:0.9120082:-0.05802034:-0.4052285,239.5107:0.1115837:409.8075:-0.001490369:0.9023401:-0.003120151:-0.4310111,257.9121:0.1115837:401.5073:0.001256187:-0.7323145:0.001350914:0.6809642,245.9303:0.1115837:387.7463:0.002233366:-0.4968201:0.00127854:0.8678498,246.845:0.1115837:391.901:0.002194488:-0.5758471:0.001545698:0.817553,225.437:0.1115837:399.0915:0.04199805:0.723744:-0.04422059:0.6873685,240.4127:0.1115837:408.713:-0.001612852:0.8834775:-0.003041703:-0.4684609
25.523,Terrain,27372,None,True,226.3689:-0.004999399:399.4819:-0.001510582:0.7158059:0.00154846:0.698296,253.321:0.1115837:398.7181:0.0015502:-0.6970178:0.001506892:0.7170506,227.5479:0.1115837:398.4119:0.03340916:-0.4046529:0.01479536:0.9137402,239.5107:0.1115837:409.8075:-0.001524634:0.8993877:-0.003136853:-0.437138,257.9121:0.1115837:401.5073:0.001261567:-0.7294083:0.001345168:0.6840762,245.9303:0.1115837:387.7463:0.002223612:-0.4927168:0.001259054:0.870186,246.845:0.1115837:391.901:0.002191102:-0.5713117:0.001525233:0.8207289,225.4262:0.1115837:399.0903:0.04726254:0.5542494:-0.03154499:0.8304088,240.4127:0.1115837:408.713:-0.001646557:0.8801291:-0.003052699:-0.4747218
25.573,Terrain,27372,None,True,226.3361:-0.005000412:399.6718:-0.001504404:0.7184195:0.001553741:0.6956068,253.2894:0.1115837:398.719:0.001555061:-0.6945023:0.00150106:0.7194872,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001552015:0.8971409:-0.003152094:-0.4417306,257.9121:0.1115837:401.5073:0.001264798:-0.7273327:0.001340452:0.6862826,245.9032:0.1115837:387.7626:0.002218417:-0.4899424:0.001246797:0.8717511,246.8153:0.1115837:391.912:0.00219031:-0.5681845:0.00151234:0.8228969,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001673411:0.8776041:-0.003063566:-0.4793735
25.623,Terrain,27372,None,True,226.3096:-0.004999876:399.8248:-0.001496426:0.7209529:0.00155683:0.6929806,253.2894:0.1115837:398.719:0.001557405:-0.6924751:0.00149488:0.7214386,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001571899:0.8952958:-0.003159251:-0.4454583,257.9121:0.1115837:401.5073:0.001267336:-0.7256578:0.0013366:0.6880534,245.9032:0.1115837:387.7626:0.002211672:-0.4877262:0.001235623:0.872993,246.8153:0.1115837:391.912:0.00218696:-0.5656796:0.001500227:0.8246209,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001692613:0.8755353:-0.003067306:-0.4831415
25.673,Terrain,27372,None,True,226.3009:-0.005000293:399.8746:-0.001493723:0.7218029:0.00155784:0.6920953,253.2894:0.1115837:398.719:0.001558158:-0.6918159:0.001492871:0.7220708,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001578404:0.894689:-0.003161534:-0.4466757,257.9121:0.1115837:401.5073:0.001268158:-0.7251127:0.001335348:0.6886277,245.9032:0.1115837:387.7626:0.002209482:-0.4870092:0.00123202:0.8733932,246.8153:0.1115837:391.912:0.002185858:-0.564868:0.001496311:0.8251771,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001698882:0.8748559:-0.00306847:-0.4843706
25.722,Terrain,27372,None,True,226.2955:-0.005000472:399.906:-0.001491851:0.7223904:0.001558534:0.6914821,253.2894:0.1115837:398.719:0.001558627:-0.6913992:0.001491597:0.7224697,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001582521:0.8943036:-0.003162955:-0.4474468,257.9121:0.1115837:401.5073:0.001268673:-0.7247681:0.001334552:0.6889904,245.9032:0.1115837:387.7626:0.002208092:-0.4865574:0.001229748:0.873645,246.8153:0.1115837:391.912:0.002185151:-0.564356:0.001493837:0.8255273,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001702845:0.8744246:-0.003069181:-0.4851487
25.772,Terrain,27372,None,True,226.2945:-0.004999161:399.9116:-0.001491448:0.722515:0.001558676:0.6913519,253.2894:0.1115837:398.719:0.001558692:-0.6913248:0.001491351:0.7225409,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001583238:0.8942345:-0.003163168:-0.4475848,257.9121:0.1115837:401.5073:0.001268749:-0.7247066:0.001334394:0.6890551,245.9032:0.1115837:387.7626:0.002207816:-0.4864768:0.001229328:0.8736898,246.8153:0.1115837:391.912:0.002184998:-0.5642647:0.001493377:0.8255897,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001703533:0.8743473:-0.003069269:-0.4852879
25.822,Terrain,27372,None,True,226.2944:-0.004998982:399.9118:-0.001491332:0.7225471:0.0015587:0.6913183,253.2894:0.1115837:398.719:0.001558691:-0.6913228:0.001491343:0.7225428,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001583256:0.8942326:-0.00316317:-0.4475887,257.9121:0.1115837:401.5073:0.00126875:-0.7247049:0.001334388:0.6890569,245.9032:0.1115837:387.7626:0.002207806:-0.4864747:0.001229315:0.873691,246.8153:0.1115837:391.912:0.002184991:-0.5642623:0.001493363:0.8255914,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001703549:0.8743452:-0.003069267:-0.4852918
25.871,Terrain,27372,None,True,226.2946:-0.004998565:399.911:-0.001491357:0.7225378:0.001558683:0.6913281,253.2894:0.1115837:398.719:0.001558673:-0.6913334:0.001491369:0.7225327,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001583146:0.8942422:-0.00316312:-0.4475695,257.9121:0.1115837:401.5073:0.001268732:-0.7247136:0.001334402:0.6890478,245.9032:0.1115837:387.7626:0.002207831:-0.4864863:0.001229368:0.8736846,246.8153:0.1115837:391.912:0.002184999:-0.5642753:0.001493419:0.8255826,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001703442:0.874356:-0.003069235:-0.4852724
25.921,Terrain,27372,None,True,226.2947:-0.004998088:399.9102:-0.001491389:0.7225251:0.00155866:0.6913414,253.2894:0.1115837:398.719:0.001558654:-0.6913443:0.001491396:0.7225223,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001583031:0.8942522:-0.003163069:-0.4475493,257.9121:0.1115837:401.5073:0.001268713:-0.7247227:0.001334418:0.6890383,245.9032:0.1115837:387.7626:0.002207858:-0.4864981:0.001229422:0.873678,246.8153:0.1115837:391.912:0.002185008:-0.5642887:0.001493478:0.8255733,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001703331:0.8743673:-0.003069203:-0.485252
25.970,Terrain,27372,None,True,226.2947:-0.004997909:399.9099:-0.001491403:0.7225204:0.001558653:0.6913463,253.2894:0.1115837:398.719:0.001558647:-0.6913479:0.001491404:0.7225188,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001582993:0.8942556:-0.003163051:-0.4475426,257.9121:0.1115837:401.5073:0.001268706:-0.7247256:0.001334422:0.6890351,245.9032:0.1115837:387.7626:0.002207867:-0.4865021:0.00122944:0.8736758,246.8153:0.1115837:391.912:0.002185011:-0.5642932:0.001493497:0.8255702,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001703294:0.8743711:-0.003069192:-0.4852453
26.021,Terrain,27372,None,True,226.2948:-0.00499779:399.9097:-0.001491411:0.7225168:0.001558646:0.6913499,253.2894:0.1115837:398.719:0.001558643:-0.6913503:0.00149141:0.7225165,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001582967:0.8942578:-0.00316304:-0.4475381,257.9121:0.1115837:401.5073:0.001268702:-0.7247276:0.001334426:0.689033,245.9032:0.1115837:387.7626:0.002207873:-0.4865047:0.001229452:0.8736743,246.8153:0.1115837:391.912:0.002185013:-0.5642962:0.00149351:0.8255682,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001703269:0.8743736:-0.003069184:-0.4852407
26.071,Terrain,27372,None,True,226.2948:-0.00499779:399.9096:-0.001491411:0.7225161:0.001558643:0.6913508,253.2894:0.1115837:398.719:0.001558642:-0.6913512:0.001491412:0.7225157,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001582959:0.8942586:-0.003163035:-0.4475368,257.9121:0.1115837:401.5073:0.0012687:-0.7247283:0.001334427:0.6890323,245.9032:0.1115837:387.7626:0.002207874:-0.4865057:0.001229456:0.8736737,246.8153:0.1115837:391.912:0.002185012:-0.5642972:0.001493514:0.8255675,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001703261:0.8743743:-0.003069181:-0.4852394
26.120,Terrain,27372,None,True,226.2948:-0.004997671:399.9096:-0.001491412:0.7225153:0.00155864:0.6913515,253.2894:0.1115837:398.719:0.001558639:-0.6913515:0.001491412:0.7225153,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001582953:0.8942589:-0.00316303:-0.4475361,257.9121:0.1115837:401.5073:0.001268698:-0.7247286:0.001334426:0.689032,245.9032:0.1115837:387.7626:0.002207873:-0.4865062:0.001229457:0.8736734,246.8153:0.1115837:391.912:0.002185011:-0.5642977:0.001493515:0.8255671,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001703255:0.8743747:-0.003069177:-0.4852387
26.170,Terrain,27372,None,True,226.2681:-0.005006731:399.9235:-0.001491412:0.7225153:0.001558639:0.6913515,253.2894:0.1115837:398.719:0.001557536:-0.6911824:0.001489657:0.7226772,227.5246:0.1115837:398.4331:0.03340916:-0.4046529:0.01479536:0.9137402,239.4859:0.1115837:409.7879:-0.001584416:0.8938909:-0.003159462:-0.4482709,257.9121:0.1115837:401.5073:0.001268076:-0.7245635:0.001333131:0.6892056,245.9032:0.1115837:387.7626:0.002205115:-0.4865496:0.001228064:0.8736494,246.8153:0.1115837:391.912:0.002182324:-0.5642377:0.001491445:0.8256081,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001704202:0.8739965:-0.003065252:-0.4859196
26.219,Terrain,27372,None,True,226.0727:-0.005009651:400.0163:-0.001481821:0.7233225:0.001552243:0.6905071,253.2894:0.1115837:398.719:0.001548457:-0.6900667:0.001476407:0.7237427,227.4809:0.1115837:398.4823:0.02605648:-0.3627083:0.01014608:0.9314831,239.4859:0.1115837:409.7879:-0.001592776:0.891293:-0.003130979:-0.4534141,257.9121:0.1115837:401.5073:0.001262655:-0.7234542:0.001323164:0.6903699,245.9032:0.1115837:387.7626:0.002184212:-0.4869972:0.00121789:0.8734,246.8153:0.1115837:391.912:0.002161756:-0.5639492:0.00147628:0.8258054,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001708761:0.8713427:-0.003034502:-0.4906627
26.269,Terrain,27372,None,True,225.8764:-0.005009413:400.0956:-0.0014703:0.7241833:0.001544026:0.6896043,253.2894:0.1115837:398.719:0.001539039:-0.6891448:0.001463691:0.7246206,227.3912:0.1115837:398.5782:0.02509678:-0.3821263:0.01038219:0.9237109,239.4859:0.1115837:409.7879:-0.001598709:0.8888421:-0.003101262:-0.4582004,257.9121:0.1115837:401.5073:0.001256885:-0.7225019:0.001313488:0.6913666,245.9032:0.1115837:387.7626:0.00216391:-0.4876601:0.001208724:0.8730301,246.8153:0.1115837:391.912:0.002141475:-0.5639043:0.00146226:0.8258361,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001710954:0.8688649:-0.003002981:-0.4950372
26.319,Terrain,27372,None,True,225.645:-0.005009651:400.1689:-0.001456744:0.7250288:0.001533553:0.6887153,253.2894:0.1115837:398.719:0.001527594:-0.6883393:0.001449577:0.7253858,227.2962:0.1115837:398.6712:0.02388507:-0.4049307:0.01058214:0.9139741,239.4859:0.1115837:409.7879:-0.001602409:0.8861918:-0.003065022:-0.4633057,257.9121:0.1115837:401.5073:0.001249691:-0.7216094:0.001302601:0.6922981,245.9032:0.1115837:387.7626:0.002140969:-0.4887446:0.001199402:0.8724235,246.8153:0.1115837:391.912:0.00211814:-0.5641962:0.001447424:0.8256367,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:-0.001710389:0.866222:-0.002965243:-0.4996476
26.369,Terrain,27372,None,True,225.4213:-0.005009592:400.2342:-0.001439679:0.725879:0.001519342:0.6878192,253.2894:0.1115837:398.719:0.001516556:-0.6876437:0.001436343:0.7260453,227.1466:0.1115837:398.8022:0.023512:-0.4249067:0.01104078:0.9048644,239.4859:0.1115837:409.7879:-0.001604696:0.8837097:-0.003029948:-0.468023,257.9121:0.1115837:401.5073:0.001242684:-0.7208155:0.001292331:0.6931247,245.9032:0.1115837:387.7626:0.002119373:-0.4898558:0.001190854:0.8718001,246.8153:0.1115837:391.912:0.002096086:-0.5645635:0.001433722:0.8253857,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:0.001708674:-0.8637629:0.002929008:0.5038872
26.418,Terrain,27372,None,True,225.3129:-0.005010068:400.2542:-0.001433792:0.7261725:0.001514423:0.6875095,253.2894:0.1115837:398.719:0.001511004:-0.6874606:0.001430362:0.7262187,227.0439:0.1115837:398.8867:0.02375817:-0.435798:0.01150856:0.8996573,239.4859:0.1115837:409.7879:-0.001604158:0.8826455:-0.003012387:-0.4700269,257.9121:0.1115837:401.5073:0.001239071:-0.7205576:0.001287614:0.6933928,245.9032:0.1115837:387.7626:0.002109343:-0.4905663:0.001187482:0.8714005,246.8153:0.1115837:391.912:0.002085611:-0.5649324:0.001427926:0.8251333,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:0.001706279:-0.8627283:0.002911176:0.5056565
26.468,Terrain,27372,None,True,225.0294:-0.005009711:400.2533:-0.001421556:0.7261349:0.001501335:0.6875492,253.2894:0.1115837:398.719:0.001495476:-0.6876716:0.001416487:0.726019,226.8849:0.1115837:399.0065:0.0229914:-0.4700818:0.01225048:0.8822383,239.4859:0.1115837:409.7879:-0.001595742:0.8804993:-0.002964018:-0.4740356,257.9121:0.1115837:401.5073:0.001228592:-0.7204525:0.001276336:0.6935021,245.9032:0.1115837:387.7626:0.002084738:-0.4932122:0.001181988:0.8699058,246.8153:0.1115837:391.912:0.002058848:-0.5667598:0.001416315:0.8238793,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:0.001693358:-0.8607346:0.002863277:0.5090431
26.518,Terrain,27372,None,True,224.794:-0.005009592:400.2308:-0.001411183:0.7258438:0.001489117:0.6878565,253.2894:0.1115837:398.719:0.001482351:-0.6881192:0.00140579:0.7255948,226.7736:0.1115837:399.0788:0.02204273:-0.498342:0.01267565:0.8666076,239.4859:0.1115837:409.7879:-0.001585945:0.8789957:-0.002923628:-0.4768182,257.9121:0.1115837:401.5073:0.00121958:-0.7205935:0.00126749:0.6933556,245.9032:0.1115837:387.7626:0.002065143:-0.4956968:0.001178692:0.8684924,246.8153:0.1115837:391.912:0.002037159:-0.5685986:0.001408108:0.8226114,225.4552:0.1115837:399.1024:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:0.001680075:-0.8593871:0.002823767:0.511315
26.568,Terrain,27372,None,True,224.4119:-0.005009294:400.1439:-0.001395261:0.7248204:0.001467938:0.6889349,253.2894:0.1115837:398.719:0.001460442:-0.6894615:0.001390158:0.7243196,226.6823:0.1115837:399.1576:0.01967647:-0.548281:0.01290515:0.8359631,239.4859:0.1115837:409.7879:-0.001564139:0.8771852:-0.002857574:-0.4801412,257.9121:0.1115837:401.5073:0.001204217:-0.7213393:0.001254223:0.6925797,245.9032:0.1115837:387.7626:0.002034958:-0.5004019:0.001176147:0.8657901,246.8153:0.1115837:391.912:0.002002875:-0.572321:0.001397867:0.820026,225.3732:0.1115837:399.1157:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:0.001653135:-0.8578899:0.002760107:0.5138234
26.617,Terrain,27372,None,True,224.1483:-0.005008996:400.0583:-0.00138515:0.723761:0.001452824:0.6900479,253.2894:0.1115837:398.719:0.001445134:-0.6906829:0.001380242:0.7231551,226.6271:0.1115837:399.2031:0.01809047:-0.5803103:0.01289545:0.8140924,239.4859:0.1115837:409.7879:-0.001546452:0.8762588:-0.002812385:-0.4818301,257.9121:0.1115837:401.5073:0.001193325:-0.7221051:0.001245634:0.6917812,245.9032:0.1115837:387.7626:0.00201494:-0.5039617:0.00117567:0.8637229,246.8153:0.1115837:391.912:0.001979764:-0.5752323:0.001392228:0.8179865,225.3063:0.1115837:399.1205:0.04726254:0.5542494:-0.03154499:0.8304088,240.3863:0.1115837:408.6956:0.001632226:-0.8572053:0.002716986:0.5149651
