Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
5.790,Terrain,110606,None,True,222.2155:-0.004999995:415.3951:0:-0.7823797:0:0.6228018,224.4731:-0.02999818:414.7507:-0.004249677:-0.6022882:-0.003206383:0.798261,251.3235:-0.02656385:399.8524:-0.0002802253:-0.5142847:-0.0001680414:0.8576195,239.8021:-0.02999789:378.4336:-0.0002978598:-0.2202336:-6.724992E-05:0.9754471,254.9802:0.07682154:386.5362:0.0008538841:-0.4117262:0.0003857827:0.9113072,235.2904:-0.02999741:392.9535:-0.0004645813:-0.2607227:-0.0001254663:0.9654136,240.3571:-0.02999461:409.3672:-0.0005301515:-0.5850983:-0.0003824972:0.8109621,251.1309:-0.02575386:391.4656:-0.0002501728:-0.4256989:-0.0001176952:0.9048648,245.6263:-0.03000316:407.5805:-0.0004109838:-0.5845392:-0.0002960888:0.8113654,247.8247:-0.02999878:378.6257:-0.0002661443:-0.2995114:-8.354874E-05:0.9540927,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6386:-0.02999821:397.3726:-0.0006908381:-0.03938993:-2.72332E-05:0.9992237
5.851,Terrain,110606,None,True,222.157:-0.005000114:414.9867:0:-0.8488266:0:0.5286714,224.1253:-0.02996629:414.836:-0.004638658:-0.6795626:-0.004297029:0.7335903,251.3212:-0.02667594:399.8528:-0.0002818815:-0.5193272:-0.0001712999:0.8545755,239.8021:-0.02999794:378.4337:-0.0003001851:-0.2229775:-6.866323E-05:0.9748235,254.9809:0.07680374:386.537:0.000856563:-0.4153555:0.0003911117:0.9096587,235.2901:-0.02999741:392.9536:-0.0004697779:-0.2655361:-0.0001293879:0.9641008,240.3568:-0.02999496:409.3672:-0.0005279623:-0.593707:-0.0003895393:0.8046811,251.1284:-0.02576363:391.4666:-0.0002511791:-0.4299521:-0.0001196155:0.9028516,245.6261:-0.03000408:407.5807:-0.0004097133:-0.5912127:-0.0003003386:0.8065155,247.8245:-0.02999705:378.6258:-0.0002676568:-0.3025253:-8.495375E-05:0.9531413,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6382:-0.03000343:397.3726:-0.0007066346:-0.04193711:-2.966031E-05:0.99912
5.941,Terrain,110606,None,True,222.0937:-0.004999995:414.2686:0:0.9093565:0:-0.4160178,223.882:-0.02988601:414.8548:-0.004638658:-0.6795626:-0.004297029:0.7335903,251.317:-0.0268994:399.8536:-0.0002853686:-0.528026:-0.0001774341:0.8492282,239.8024:-0.02999753:378.434:-0.0003044944:-0.2274821:-7.113196E-05:0.9737822,254.9819:0.07681879:386.5375:0.0008623403:-0.4215317:0.0004008585:0.9068131,235.2901:-0.0299975:392.9539:-0.0004795414:-0.2736455:-0.0001364319:0.9618305,240.3562:-0.0299978:409.3674:-0.0005244945:-0.6086042:-0.0004022938:0.7934737,251.1258:-0.02590442:391.4676:-0.0002546408:-0.4372333:-0.0001237979:0.8993481,245.6257:-0.02999535:407.5808:-0.00040763:-0.6027553:-0.0003079248:0.7979259,247.8246:-0.02999702:378.626:-0.0002705337:-0.3075743:-8.744834E-05:0.951524,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6383:-0.02999762:397.373:-0.0007359303:-0.04556999:-3.357122E-05:0.9989609
5.983,Terrain,110606,None,True,222.039:-0.005000055:413.9799:0:0.9216903:0:-0.3879266,223.8821:-0.0298931:414.8548:-0.004638658:-0.6795626:-0.004297029:0.7335903,251.3152:-0.02696559:399.8545:-0.000286151:-0.5317182:-0.0001796527:0.8469213,239.8024:-0.0299972:378.4341:-0.0003061251:-0.2296483:-7.223161E-05:0.9732737,254.9822:0.07682151:386.5372:0.0008640434:-0.4242359:0.0004047901:0.9055513,235.2899:-0.02999723:392.9541:-0.0004831515:-0.2774817:-0.0001395455:0.9607308,240.3559:-0.02999768:409.3675:-0.0005219107:-0.6147389:-0.0004067787:0.7887305,251.1236:-0.02574137:391.4692:-0.0002531575:-0.4404175:-0.0001241878:0.8977931,245.6255:-0.02999556:407.5809:-0.0004061948:-0.6075206:-0.0003106768:0.7943037,247.8249:-0.02999687:378.6263:-0.0002715624:-0.3098953:-8.851336E-05:0.9507707,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6381:-0.03000349:397.373:-0.0007484716:-0.0479784:-3.595189E-05:0.9988481
6.043,Terrain,110606,None,True,221.9143:-0.005000055:413.5557:0:0.9331704:0:-0.3594344,223.6832:-0.02991739:414.746:0.002745999:0.8826737:0.005157616:-0.46995,251.3133:-0.0271236:399.8551:-0.0002876152:-0.5373985:-0.0001832785:0.8433284,239.8023:-0.02999717:378.4343:-0.0003083505:-0.2333654:-7.400157E-05:0.9723891,254.9827:0.07682571:386.537:0.000865652:-0.428535:0.0004105723:0.9035247,235.2896:-0.02999705:392.9541:-0.0004878956:-0.2839576:-0.0001444893:0.9588367,240.3555:-0.0299941:409.3673:-0.0005164441:-0.6239062:-0.0004123008:0.781499,251.1211:-0.0257211:391.4702:-0.0002533206:-0.4454492:-0.0001260366:0.8953072,245.6252:-0.03000554:407.5809:-0.0004033148:-0.6146761:-0.0003142931:0.7887796,247.825:-0.02999654:378.6264:-0.0002728702:-0.3137284:-9.015901E-05:0.9495128,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6382:-0.02999485:397.3734:-0.0007668579:-0.05303807:-4.073E-05:0.9985922
6.106,Terrain,110606,None,True,221.7483:-0.004999995:413.1435:0:0.9403366:0:-0.3402456,223.3801:-0.02991867:414.5288:0.002444516:0.9075083:0.005282028:-0.4199938,251.3115:-0.02725163:399.8557:-0.0002882122:-0.5431563:-0.000186444:0.8396316,239.8022:-0.02999696:378.4343:-0.0003103177:-0.237526:-7.58801E-05:0.9713811,254.9832:0.07683256:386.5369:0.0008662972:-0.4330348:0.0004161821:0.9013767,235.2893:-0.02999702:392.9542:-0.0004918668:-0.2911189:-0.0001496746:0.9566868,240.3551:-0.02999306:409.3671:-0.0005095972:-0.6328905:-0.0004165618:0.774241,251.1187:-0.02576417:391.4713:-0.0002539088:-0.4506961:-0.0001281938:0.8926774,245.6248:-0.02999651:407.5811:-0.0003992906:-0.6217365:-0.0003169626:0.7832264,247.8248:-0.02999681:378.6265:-0.0002739293:-0.317883:-9.184126E-05:0.94813,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6378:-0.02999806:397.3737:-0.0007855677:-0.05959027:-4.689553E-05:0.9982226
6.171,Terrain,110606,None,True,221.5521:-0.005000174:412.7422:0:0.9450285:0:-0.3269878,223.1027:-0.02993169:414.2835:0.002189784:0.9232875:0.005264181:-0.3840674,251.3098:-0.02737918:399.8562:-0.0002884254:-0.5489193:-0.000189409:0.8358753,239.8023:-0.02999824:378.4345:-0.0003120824:-0.2420147:-7.784258E-05:0.9702725,254.9837:0.07683972:386.5369:0.0008661581:-0.4376559:0.0004216011:0.899142,235.289:-0.02999711:392.9543:-0.0004951519:-0.2987778:-0.0001550214:0.9543226,240.3548:-0.02999446:409.367:-0.0005017867:-0.6416048:-0.0004197315:0.7670351,251.1162:-0.02575096:391.4724:-0.0002535271:-0.4560649:-0.0001299233:0.8899465,245.6244:-0.02999669:407.5813:-0.0003948074:-0.6286373:-0.0003191347:0.7776986,247.8246:-0.02999654:378.6265:-0.0002747683:-0.3222644:-9.353832E-05:0.9466497,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6375:-0.02999794:397.3741:-0.0008040777:-0.06738307:-5.430467E-05:0.9977269
6.235,Terrain,110606,None,True,221.3598:-0.004999936:412.3374:0:0.9527457:0:-0.3037691,222.8339:-0.02978659:414.0088:0.001966143:0.9353923:0.00520159:-0.3535679,251.3068:-0.02755952:399.8575:-0.0002892897:-0.5546772:-0.0001928483:0.8320656,239.8021:-0.02999619:378.4348:-0.0003138392:-0.2465369:-7.983724E-05:0.9691334,254.9845:0.07684743:386.5371:0.0008659975:-0.4422964:0.0004270722:0.8968685,235.2887:-0.02999476:392.9546:-0.0004983866:-0.306542:-0.0001605036:0.951857,240.3542:-0.02999759:409.3671:-0.0004939454:-0.6501926:-0.0004227069:0.7597691,251.1124:-0.0249944:391.475:-0.0002440743:-0.4614551:-0.0001269544:0.8871635,245.6239:-0.02999553:407.5814:-0.000390273:-0.6354728:-0.0003212025:0.7721231,247.8248:-0.03000042:378.6268:-0.0002756654:-0.3266757:-9.528061E-05:0.9451365,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6374:-0.03000155:397.3748:-0.0008236013:-0.07545783:-6.232488E-05:0.9971487
6.303,Terrain,110606,None,True,221.1853:-0.004999995:411.7703:0:0.9675214:0:-0.2527893,222.5001:-0.02995127:413.612:0.001681858:0.9523154:0.005250209:-0.3050657,251.3051:-0.02769649:399.858:-0.0002897421:-0.5622368:-0.0001969872:0.8269762,239.8022:-0.02999681:378.435:-0.0003167838:-0.2519196:-8.246363E-05:0.9677482,254.985:0.07685712:386.5369:0.000867411:-0.4481998:0.0004349023:0.8939329,235.2887:-0.02999642:392.9549:-0.0005042615:-0.3160963:-0.0001680096:0.948727,240.3538:-0.02999774:409.3669:-0.0004851105:-0.6616617:-0.0004280849:0.7498022,251.1092:-0.02573684:391.4765:-0.0002533689:-0.4683591:-0.0001343096:0.8835382,245.6235:-0.0299966:407.5815:-0.0003853678:-0.644615:-0.0003249333:0.7645072,247.8252:-0.0300062:378.6272:-0.0002773485:-0.3320935:-9.764746E-05:0.9432464,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6373:-0.03000322:397.3748:-0.0008236013:-0.07545783:-6.232488E-05:0.9971487
6.374,Terrain,110606,None,True,221.1024:-0.005000114:411.3319:0:0.9758112:0:-0.2186152,222.2641:-0.02992836:413.2703:0.001470842:0.9637672:0.005315386:-0.2666879,251.3036:-0.0278154:399.8584:-0.0002906517:-0.5678306:-0.0002005003:0.8231454,239.8021:-0.02999669:378.4351:-0.000319322:-0.255576:-8.441453E-05:0.9667889,254.9855:0.07686478:386.5367:0.0008693932:-0.4524651:0.0004411059:0.8917816,235.2883:-0.02999619:392.955:-0.0005095302:-0.322812:-0.0001737865:0.946463,240.3535:-0.02999389:409.3668:-0.0004792717:-0.6702427:-0.0004328397:0.7421417,251.1067:-0.02578881:391.4775:-0.0002544847:-0.4733719:-0.000136759:0.8808627,245.623:-0.02999684:407.5815:-0.0003822595:-0.651464:-0.0003282392:0.7586794,247.8252:-0.02999514:378.6274:-0.0002787214:-0.3358818:-9.93917E-05:0.9419041,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6372:-0.03000319:397.3748:-0.0008236013:-0.07545783:-6.232488E-05:0.9971487
6.447,Terrain,110606,None,True,221.0244:-0.004999995:410.7392:0:0.9835619:0:-0.1805712,221.9846:-0.0299308:412.779:0.001206592:0.9758819:0.005395666:-0.2182291,251.3009:-0.02799645:399.8595:-0.000292344:-0.57525:-0.0002055935:0.8179776,239.8022:-0.02999663:378.4353:-0.0003229666:-0.2602421:-8.704892E-05:0.9655434,254.9861:0.07687548:386.5367:0.0008725996:-0.4580663:0.0004496576:0.8889175,235.2882:-0.02999616:392.9553:-0.0005172035:-0.3316005:-0.0001817907:0.9434198,240.3529:-0.02999812:409.3669:-0.0004719885:-0.6816066:-0.0004396643:0.7317185,251.1021:-0.02591133:391.4796:-0.0002568229:-0.479974:-0.0001405115:0.8772827,245.6225:-0.02999702:407.5816:-0.0003783691:-0.6605585:-0.0003329028:0.7507744,247.8254:-0.0299958:378.6278:-0.000280919:-0.3407835:-0.0001018278:0.9401418,217.1386:-0.03000265:403.6547:-0.0007766256:0.3440903:0.0002846087:0.9389362,223.6372:-0.03000319:397.3748:-0.0008236013:-0.07545783:-6.232488E-05:0.9971487
